signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_105,ecg,ADAPTIVE,128,6,1,29.8547,1.535641e-04,0.2110,0.8432,1219,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_105,ecg,LEGACY_IMPORTANCE,128,6,1,28.6232,2.039122e-04,0.0207,0.8143,1370,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,IMP_FIRST_ORDER,128,6,1,28.5612,2.068451e-04,0.0267,0.8105,1372,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,IMP_WINDOWED_ENERGY,128,6,1,24.5352,5.226884e-04,0.0640,0.7662,1370,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_COMPOSITE,128,6,1,28.0619,2.320459e-04,0.0055,0.8035,1369,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_ADAPTIVE,128,6,1,28.9535,1.889779e-04,0.0392,0.7900,1371,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_INTERP_ERROR,128,6,1,35.7747,3.929059e-05,0.0309,0.9382,1372,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_INTERP_COMPOSITE,128,6,1,35.5452,4.142281e-05,0.0086,0.9363,1367,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,RDP_OFFLINE,128,6,1,36.8997,3.032465e-05,0.0000,0.9557,1372,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,LTTB_OFFLINE,128,6,1,32.4266,8.493753e-05,0.0000,0.9343,1372,0.9333,1.0000,0.8750,1.5873,-1.0000
