signal,mode,buffer_size,consumer_delay_us,producer_delay_us,noise_std,trial,drops,max_wait_ms,mse,snr_db,max_error,deriv_ratio,rpeak_accuracy
spikes,IMP_WINDOWED_ENERGY,256,400,100,0.2000,0,388,0.0049,1.380350e-02,6.6759,5.553468e-01,0.7731,-1.0000
spikes,IMP_COMPOSITE,256,400,100,0.2000,0,387,0.0443,1.639574e-02,5.9285,6.667534e-01,0.7858,-1.0000
spikes,IMP_ADAPTIVE,256,400,100,0.2000,0,388,0.0057,1.445401e-02,6.4759,4.812668e-01,0.7807,-1.0000
spikes,IMP_INTERP_ERROR,256,400,100,0.2000,0,389,0.0017,4.480644e-03,11.5624,2.719290e-01,0.9241,-1.0000
spikes,IMP_INTERP_COMPOSITE,256,400,100,0.2000,0,388,0.0215,4.402263e-03,11.6390,2.856064e-01,0.9247,-1.0000
spikes,RDP_OFFLINE,256,400,100,0.2000,0,389,0.0000,2.482275e-03,14.1273,1.655731e-01,0.9510,-1.0000
spikes,LTTB_OFFLINE,256,400,100,0.2000,0,389,0.0000,1.973260e-02,5.1239,1.461678e+00,0.8220,-1.0000
sine_1hz,DROP,256,400,100,0.2000,1,389,0.0017,2.577491e-02,13.2047,7.578093e-01,0.6168,-1.0000
sine_1hz,WAIT,256,400,100,0.2000,1,0,0.4884,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,256,400,100,0.2000,1,0,0.4381,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,256,400,100,0.2000,1,333,0.1247,2.130918e-02,14.0310,7.027103e-01,0.6697,-1.0000
sine_1hz,LEGACY_IMPORTANCE,256,400,100,0.2000,1,387,0.0078,1.765280e-02,14.8485,6.272444e-01,0.8301,-1.0000
sine_1hz,RANDOM_DROP,256,400,100,0.2000,1,388,0.0228,2.474645e-02,13.3815,7.080140e-01,0.6094,-1.0000
sine_1hz,DROP_MIDDLE,256,400,100,0.2000,1,390,0.0011,2.592963e-02,13.1787,8.864830e-01,0.6039,-1.0000
sine_1hz,DROP_LOW_VARIANCE,256,400,100,0.2000,1,389,0.0013,1.458782e-02,15.6767,5.686383e-01,0.7766,-1.0000
sine_1hz,IMP_FIRST_ORDER,256,400,100,0.2000,1,384,0.0057,1.736165e-02,14.9207,6.272444e-01,0.8317,-1.0000
sine_1hz,IMP_SECOND_ORDER,256,400,100,0.2000,1,383,0.0359,2.425602e-02,13.4685,7.578093e-01,0.6193,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,256,400,100,0.2000,1,382,0.0340,1.600583e-02,15.2739,5.847051e-01,0.7590,-1.0000
sine_1hz,IMP_COMPOSITE,256,400,100,0.2000,1,384,0.0054,1.400139e-02,15.8549,5.872392e-01,0.7832,-1.0000
sine_1hz,IMP_ADAPTIVE,256,400,100,0.2000,1,385,0.0103,1.324117e-02,16.0974,5.872392e-01,0.7867,-1.0000
sine_1hz,IMP_INTERP_ERROR,256,400,100,0.2000,1,384,0.0028,4.715124e-03,20.5817,3.284000e-01,0.9297,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,256,400,100,0.2000,1,383,0.0121,4.789561e-03,20.5137,3.339463e-01,0.9296,-1.0000
sine_1hz,RDP_OFFLINE,256,400,100,0.2000,1,384,0.0000,2.562657e-03,23.2297,1.656509e-01,0.9648,-1.0000
sine_1hz,LTTB_OFFLINE,256,400,100,0.2000,1,384,0.0000,1.477802e-02,15.6205,6.402016e-01,0.8047,-1.0000
chirp,DROP,256,400,100,0.2000,1,385,0.0005,2.491727e-02,13.2405,6.563556e-01,0.6411,-1.0000
chirp,WAIT,256,400,100,0.2000,1,0,0.4468,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,256,400,100,0.2000,1,0,0.5332,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,256,400,100,0.2000,1,302,0.1178,1.860593e-02,14.5090,6.897517e-01,0.7141,-1.0000
chirp,LEGACY_IMPORTANCE,256,400,100,0.2000,1,386,0.0016,1.693810e-02,14.9169,6.087431e-01,0.8320,-1.0000
chirp,RANDOM_DROP,256,400,100,0.2000,1,386,0.0070,2.709262e-02,12.8770,1.007346e+00,0.6172,-1.0000
chirp,DROP_MIDDLE,256,400,100,0.2000,1,385,0.0036,2.541610e-02,13.1544,8.853674e-01,0.6106,-1.0000
chirp,DROP_LOW_VARIANCE,256,400,100,0.2000,1,386,0.0016,1.495264e-02,15.4583,5.858995e-01,0.7766,-1.0000
chirp,IMP_FIRST_ORDER,256,400,100,0.2000,1,385,0.0062,1.776973e-02,14.7087,6.087431e-01,0.8318,-1.0000
chirp,IMP_SECOND_ORDER,256,400,100,0.2000,1,385,0.0254,2.557797e-02,13.1268,7.074672e-01,0.6377,-1.0000
chirp,IMP_WINDOWED_ENERGY,256,400,100,0.2000,1,385,0.0278,1.417226e-02,15.6911,5.272160e-01,0.7719,-1.0000
chirp,IMP_COMPOSITE,256,400,100,0.2000,1,388,0.0216,1.693929e-02,14.9166,5.918938e-01,0.7859,-1.0000
chirp,IMP_ADAPTIVE,256,400,100,0.2000,1,388,0.0069,1.673685e-02,14.9688,5.761968e-01,0.7758,-1.0000
chirp,IMP_INTERP_ERROR,256,400,100,0.2000,1,387,0.0081,4.829268e-03,20.3667,2.739039e-01,0.9279,-1.0000
chirp,IMP_INTERP_COMPOSITE,256,400,100,0.2000,1,385,0.0100,4.692067e-03,20.4919,3.458714e-01,0.9285,-1.0000
chirp,RDP_OFFLINE,256,400,100,0.2000,1,387,0.0000,2.598068e-03,23.0590,1.671843e-01,0.9622,-1.0000
chirp,LTTB_OFFLINE,256,400,100,0.2000,1,387,0.0000,1.580595e-02,15.2173,8.425798e-01,0.7826,-1.0000
spikes,DROP,256,400,100,0.2000,1,387,0.0011,3.591289e-02,2.3815,1.927656e+00,0.5968,-1.0000
spikes,WAIT,256,400,100,0.2000,1,0,0.4341,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,256,400,100,0.2000,1,0,0.3970,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,256,400,100,0.2000,1,301,0.1048,2.815228e-02,3.4388,1.870571e+00,0.6894,-1.0000
spikes,LEGACY_IMPORTANCE,256,400,100,0.2000,1,387,0.0081,2.041857e-02,4.8337,1.147001e+00,0.8390,-1.0000
spikes,RANDOM_DROP,256,400,100,0.2000,1,388,0.0074,3.111827e-02,3.0038,1.847672e+00,0.6221,-1.0000
spikes,DROP_MIDDLE,256,400,100,0.2000,1,387,0.0078,3.592215e-02,2.3803,1.848419e+00,0.6031,-1.0000
spikes,DROP_LOW_VARIANCE,256,400,100,0.2000,1,387,0.0342,1.384469e-02,6.5211,5.682853e-01,0.7914,-1.0000
spikes,IMP_FIRST_ORDER,256,400,100,0.2000,1,385,0.0061,1.987429e-02,4.9510,1.147001e+00,0.8433,-1.0000
spikes,IMP_SECOND_ORDER,256,400,100,0.2000,1,388,0.0051,3.587139e-02,2.3865,1.955173e+00,0.6199,-1.0000
spikes,IMP_WINDOWED_ENERGY,256,400,100,0.2000,1,384,0.0198,1.481598e-02,6.2267,5.422271e-01,0.7671,-1.0000
spikes,IMP_COMPOSITE,256,400,100,0.2000,1,382,0.0068,1.371387e-02,6.5624,5.874838e-01,0.7974,-1.0000
spikes,IMP_ADAPTIVE,256,400,100,0.2000,1,383,0.0071,1.552533e-02,6.0236,5.378400e-01,0.7843,-1.0000
spikes,IMP_INTERP_ERROR,256,400,100,0.2000,1,389,0.0030,5.180557e-03,10.7902,2.567957e-01,0.9262,-1.0000
spikes,IMP_INTERP_COMPOSITE,256,400,100,0.2000,1,384,0.0247,4.790141e-03,11.1305,3.283189e-01,0.9327,-1.0000
spikes,RDP_OFFLINE,256,400,100,0.2000,1,389,0.0000,2.662074e-03,13.6818,1.698123e-01,0.9664,-1.0000
spikes,LTTB_OFFLINE,256,400,100,0.2000,1,389,0.0000,1.815815e-02,5.3432,9.696353e-01,0.8046,-1.0000
sine_1hz,DROP,256,400,100,0.2000,2,386,0.0004,2.421095e-02,13.4384,8.202084e-01,0.5967,-1.0000
sine_1hz,WAIT,256,400,100,0.2000,2,0,0.3722,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,256,400,100,0.2000,2,0,0.5441,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,256,400,100,0.2000,2,301,0.1335,1.841254e-02,14.6274,9.264285e-01,0.6871,-1.0000
sine_1hz,LEGACY_IMPORTANCE,256,400,100,0.2000,2,385,0.0108,1.475647e-02,15.5887,5.414711e-01,0.8399,-1.0000
sine_1hz,RANDOM_DROP,256,400,100,0.2000,2,386,0.0083,2.489961e-02,13.3166,8.546012e-01,0.6145,-1.0000
sine_1hz,DROP_MIDDLE,256,400,100,0.2000,2,386,0.0009,2.380169e-02,13.5125,8.202084e-01,0.6254,-1.0000
sine_1hz,DROP_LOW_VARIANCE,256,400,100,0.2000,2,386,0.0082,1.176436e-02,16.5729,5.062098e-01,0.7952,-1.0000
sine_1hz,IMP_FIRST_ORDER,256,400,100,0.2000,2,384,0.0050,1.474624e-02,15.5917,5.414711e-01,0.8434,-1.0000
sine_1hz,IMP_SECOND_ORDER,256,400,100,0.2000,2,386,0.0097,2.304780e-02,13.6523,9.264285e-01,0.6231,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,256,400,100,0.2000,2,386,0.0098,1.426213e-02,15.7367,5.736073e-01,0.7629,-1.0000
sine_1hz,IMP_COMPOSITE,256,400,100,0.2000,2,389,0.0062,1.247414e-02,16.3185,5.508629e-01,0.7925,-1.0000
sine_1hz,IMP_ADAPTIVE,256,400,100,0.2000,2,380,0.0225,1.231085e-02,16.3757,4.878594e-01,0.7928,-1.0000
sine_1hz,IMP_INTERP_ERROR,256,400,100,0.2000,2,388,0.0017,3.810996e-03,21.4682,2.232392e-01,0.9424,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,256,400,100,0.2000,2,385,0.0092,3.668985e-03,21.6331,2.262299e-01,0.9431,-1.0000
sine_1hz,RDP_OFFLINE,256,400,100,0.2000,2,388,0.0000,2.055212e-03,24.1500,1.509344e-01,0.9622,-1.0000
sine_1hz,LTTB_OFFLINE,256,400,100,0.2000,2,388,0.0000,1.195293e-02,16.5038,7.051580e-01,0.8160,-1.0000
chirp,DROP,256,400,100,0.2000,2,387,0.0005,2.373448e-02,13.4097,7.574559e-01,0.6261,-1.0000
chirp,WAIT,256,400,100,0.2000,2,0,0.4652,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,256,400,100,0.2000,2,0,0.5255,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,256,400,100,0.2000,2,326,0.1141,2.010539e-02,14.1304,7.574559e-01,0.6785,-1.0000
chirp,LEGACY_IMPORTANCE,256,400,100,0.2000,2,389,0.0136,1.561065e-02,15.2293,7.806144e-01,0.8381,-1.0000
chirp,RANDOM_DROP,256,400,100,0.2000,2,389,0.0077,2.274438e-02,13.5947,7.835323e-01,0.6348,-1.0000
chirp,DROP_MIDDLE,256,400,100,0.2000,2,389,0.0026,2.364265e-02,13.4265,9.397389e-01,0.6224,-1.0000
chirp,DROP_LOW_VARIANCE,256,400,100,0.2000,2,389,0.0042,1.401327e-02,15.6981,5.168411e-01,0.7869,-1.0000
chirp,IMP_FIRST_ORDER,256,400,100,0.2000,2,388,0.0053,1.561608e-02,15.2278,7.806144e-01,0.8390,-1.0000
chirp,IMP_SECOND_ORDER,256,400,100,0.2000,2,387,0.0329,2.355941e-02,13.4418,8.213992e-01,0.6145,-1.0000
chirp,IMP_WINDOWED_ENERGY,256,400,100,0.2000,2,385,0.0098,1.343001e-02,15.8827,5.965574e-01,0.7814,-1.0000
chirp,IMP_COMPOSITE,256,400,100,0.2000,2,384,0.0190,1.313238e-02,15.9801,4.801085e-01,0.7972,-1.0000
chirp,IMP_ADAPTIVE,256,400,100,0.2000,2,386,0.0101,1.311773e-02,15.9849,4.754641e-01,0.7789,-1.0000
chirp,IMP_INTERP_ERROR,256,400,100,0.2000,2,386,0.0052,3.736222e-03,21.4392,2.198002e-01,0.9496,-1.0000
chirp,IMP_INTERP_COMPOSITE,256,400,100,0.2000,2,385,0.0493,3.657649e-03,21.5315,2.198002e-01,0.9484,-1.0000
chirp,RDP_OFFLINE,256,400,100,0.2000,2,386,0.0000,2.008655e-03,24.1344,1.423782e-01,0.9637,-1.0000
chirp,LTTB_OFFLINE,256,400,100,0.2000,2,386,0.0000,1.367871e-02,15.8030,7.574559e-01,0.8017,-1.0000
spikes,DROP,256,400,100,0.2000,2,391,0.0016,3.750249e-02,2.0838,2.140278e+00,0.6333,-1.0000
spikes,WAIT,256,400,100,0.2000,2,0,0.5807,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,256,400,100,0.2000,2,0,0.4728,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,256,400,100,0.2000,2,301,0.1218,2.383484e-02,4.0523,1.321105e+00,0.7316,-1.0000
spikes,LEGACY_IMPORTANCE,256,400,100,0.2000,2,386,0.0023,1.432061e-02,6.2648,8.813350e-01,0.8534,-1.0000
spikes,RANDOM_DROP,256,400,100,0.2000,2,388,0.0082,3.332266e-02,2.5970,2.274361e+00,0.6104,-1.0000
spikes,DROP_MIDDLE,256,400,100,0.2000,2,389,0.0017,3.627044e-02,2.2289,1.821265e+00,0.6192,-1.0000
spikes,DROP_LOW_VARIANCE,256,400,100,0.2000,2,386,0.0083,1.039493e-02,7.6562,4.976200e-01,0.8065,-1.0000
spikes,IMP_FIRST_ORDER,256,400,100,0.2000,2,385,0.0102,1.467649e-02,6.1582,8.813350e-01,0.8554,-1.0000
spikes,IMP_SECOND_ORDER,256,400,100,0.2000,2,384,0.0101,3.647658e-02,2.2043,2.327974e+00,0.5997,-1.0000
spikes,IMP_WINDOWED_ENERGY,256,400,100,0.2000,2,387,0.0054,1.369256e-02,6.4596,4.937960e-01,0.7758,-1.0000
spikes,IMP_COMPOSITE,256,400,100,0.2000,2,386,0.0044,1.465503e-02,6.1646,5.255639e-01,0.8000,-1.0000
spikes,IMP_ADAPTIVE,256,400,100,0.2000,2,384,0.0237,1.422835e-02,6.2929,6.177516e-01,0.7877,-1.0000
spikes,IMP_INTERP_ERROR,256,400,100,0.2000,2,386,0.0085,3.904604e-03,11.9087,2.460716e-01,0.9449,-1.0000
spikes,IMP_INTERP_COMPOSITE,256,400,100,0.2000,2,384,0.0100,3.926715e-03,11.8841,2.426938e-01,0.9430,-1.0000
spikes,RDP_OFFLINE,256,400,100,0.2000,2,386,0.0000,2.091200e-03,14.6205,1.509786e-01,0.9650,-1.0000
spikes,LTTB_OFFLINE,256,400,100,0.2000,2,386,0.0000,1.797375e-02,5.2781,1.321105e+00,0.8061,-1.0000
sine_1hz,DROP,256,400,100,0.2000,3,381,0.0078,2.100318e-02,14.0848,8.430628e-01,0.6462,-1.0000
sine_1hz,WAIT,256,400,100,0.2000,3,0,0.5591,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,256,400,100,0.2000,3,0,0.5491,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,256,400,100,0.2000,3,302,0.0925,1.548465e-02,15.4087,7.229621e-01,0.7337,-1.0000
sine_1hz,LEGACY_IMPORTANCE,256,400,100,0.2000,3,386,0.0080,1.562375e-02,15.3698,5.723447e-01,0.8411,-1.0000
sine_1hz,RANDOM_DROP,256,400,100,0.2000,3,387,0.0198,2.185591e-02,13.9120,8.719267e-01,0.6286,-1.0000
sine_1hz,DROP_MIDDLE,256,400,100,0.2000,3,388,0.0029,2.132311e-02,14.0192,8.084313e-01,0.6379,-1.0000
sine_1hz,DROP_LOW_VARIANCE,256,400,100,0.2000,3,388,0.0035,1.201826e-02,16.5093,5.255827e-01,0.7952,-1.0000
sine_1hz,IMP_FIRST_ORDER,256,400,100,0.2000,3,390,0.0221,1.557547e-02,15.3833,5.723447e-01,0.8405,-1.0000
sine_1hz,IMP_SECOND_ORDER,256,400,100,0.2000,3,388,0.0099,2.386860e-02,13.5294,8.737245e-01,0.6311,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,256,400,100,0.2000,3,390,0.0053,1.384164e-02,15.8958,6.057214e-01,0.7660,-1.0000
sine_1hz,IMP_COMPOSITE,256,400,100,0.2000,3,384,0.0052,1.091917e-02,16.9258,5.338844e-01,0.8097,-1.0000
sine_1hz,IMP_ADAPTIVE,256,400,100,0.2000,3,389,0.0051,1.270766e-02,16.2670,6.060697e-01,0.7983,-1.0000
sine_1hz,IMP_INTERP_ERROR,256,400,100,0.2000,3,386,0.0083,3.231767e-03,22.2133,1.961673e-01,0.9352,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,256,400,100,0.2000,3,388,0.0038,3.362501e-03,22.0411,1.985083e-01,0.9351,-1.0000
sine_1hz,RDP_OFFLINE,256,400,100,0.2000,3,386,0.0000,2.165924e-03,23.9512,1.454455e-01,0.9511,-1.0000
sine_1hz,LTTB_OFFLINE,256,400,100,0.2000,3,386,0.0000,1.246359e-02,16.3512,7.069262e-01,0.8148,-1.0000
chirp,DROP,256,400,100,0.2000,3,388,0.0004,2.227425e-02,13.5583,8.081761e-01,0.6285,-1.0000
chirp,WAIT,256,400,100,0.2000,3,0,0.5334,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,256,400,100,0.2000,3,0,0.5471,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,256,400,100,0.2000,3,302,0.1101,1.549610e-02,15.1342,8.429031e-01,0.7366,-1.0000
chirp,LEGACY_IMPORTANCE,256,400,100,0.2000,3,390,0.0026,1.673542e-02,14.8000,5.550669e-01,0.8448,-1.0000
chirp,RANDOM_DROP,256,400,100,0.2000,3,390,0.0078,2.264902e-02,13.4859,8.735954e-01,0.6528,-1.0000
chirp,DROP_MIDDLE,256,400,100,0.2000,3,390,0.0178,2.248407e-02,13.5176,8.081761e-01,0.6433,-1.0000
chirp,DROP_LOW_VARIANCE,256,400,100,0.2000,3,389,0.0029,1.118417e-02,16.5503,5.237655e-01,0.7903,-1.0000
chirp,IMP_FIRST_ORDER,256,400,100,0.2000,3,390,0.0069,1.584067e-02,15.0386,5.550669e-01,0.8461,-1.0000
chirp,IMP_SECOND_ORDER,256,400,100,0.2000,3,388,0.0224,2.280888e-02,13.4553,8.735954e-01,0.6368,-1.0000
chirp,IMP_WINDOWED_ENERGY,256,400,100,0.2000,3,385,0.0040,1.454754e-02,15.4085,6.421769e-01,0.7835,-1.0000
chirp,IMP_COMPOSITE,256,400,100,0.2000,3,385,0.0041,1.295897e-02,15.9107,5.667516e-01,0.7964,-1.0000
chirp,IMP_ADAPTIVE,256,400,100,0.2000,3,386,0.0285,1.176544e-02,16.3303,4.954986e-01,0.7922,-1.0000
chirp,IMP_INTERP_ERROR,256,400,100,0.2000,3,387,0.0082,3.295219e-03,21.8575,2.297563e-01,0.9353,-1.0000
chirp,IMP_INTERP_COMPOSITE,256,400,100,0.2000,3,387,0.0130,3.309358e-03,21.8389,1.990179e-01,0.9364,-1.0000
chirp,RDP_OFFLINE,256,400,100,0.2000,3,387,0.0000,2.158661e-03,23.6945,1.462118e-01,0.9530,-1.0000
chirp,LTTB_OFFLINE,256,400,100,0.2000,3,387,0.0000,1.133584e-02,16.4918,7.068684e-01,0.8297,-1.0000
spikes,DROP,256,400,100,0.2000,3,388,0.0005,3.740214e-02,2.1068,2.070424e+00,0.6119,-1.0000
spikes,WAIT,256,400,100,0.2000,3,0,0.4914,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,256,400,100,0.2000,3,0,0.4644,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,256,400,100,0.2000,3,326,0.0986,2.736437e-02,3.4639,2.398815e+00,0.7045,-1.0000
spikes,LEGACY_IMPORTANCE,256,400,100,0.2000,3,386,0.0198,1.544001e-02,5.9493,9.377844e-01,0.8584,-1.0000
spikes,RANDOM_DROP,256,400,100,0.2000,3,389,0.0073,3.116207e-02,2.8995,2.169037e+00,0.6094,-1.0000
spikes,DROP_MIDDLE,256,400,100,0.2000,3,387,0.0077,3.670145e-02,2.1890,2.085282e+00,0.6085,-1.0000
spikes,DROP_LOW_VARIANCE,256,400,100,0.2000,3,387,0.0035,9.713952e-03,7.9618,4.590708e-01,0.8112,-1.0000
spikes,IMP_FIRST_ORDER,256,400,100,0.2000,3,384,0.0202,1.553617e-02,5.9224,9.377844e-01,0.8573,-1.0000
spikes,IMP_SECOND_ORDER,256,400,100,0.2000,3,389,0.0134,3.652957e-02,2.2093,2.128658e+00,0.6131,-1.0000
spikes,IMP_WINDOWED_ENERGY,256,400,100,0.2000,3,386,0.0053,1.337439e-02,6.5731,5.506691e-01,0.7769,-1.0000
spikes,IMP_COMPOSITE,256,400,100,0.2000,3,388,0.0290,1.245369e-02,6.8828,5.758547e-01,0.8149,-1.0000
spikes,IMP_ADAPTIVE,256,400,100,0.2000,3,389,0.0050,1.262257e-02,6.8243,6.769440e-01,0.7966,-1.0000
spikes,IMP_INTERP_ERROR,256,400,100,0.2000,3,389,0.0017,3.404418e-03,12.5154,1.983226e-01,0.9377,-1.0000
spikes,IMP_INTERP_COMPOSITE,256,400,100,0.2000,3,390,0.0045,3.419513e-03,12.4962,1.985656e-01,0.9386,-1.0000
spikes,RDP_OFFLINE,256,400,100,0.2000,3,389,0.0000,2.272509e-03,14.2707,1.487023e-01,0.9538,-1.0000
spikes,LTTB_OFFLINE,256,400,100,0.2000,3,389,0.0000,1.722013e-02,5.4754,1.242520e+00,0.8352,-1.0000
sine_1hz,DROP,256,400,100,0.2000,4,387,0.0004,2.693885e-02,13.0315,9.588551e-01,0.5990,-1.0000
sine_1hz,WAIT,256,400,100,0.2000,4,0,0.5068,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,256,400,100,0.2000,4,0,0.4204,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,256,400,100,0.2000,4,332,0.4032,2.238831e-02,13.8351,8.059646e-01,0.6547,-1.0000
sine_1hz,LEGACY_IMPORTANCE,256,400,100,0.2000,4,391,0.0017,1.479683e-02,15.6336,5.798182e-01,0.8402,-1.0000
sine_1hz,RANDOM_DROP,256,400,100,0.2000,4,389,0.0071,2.368930e-02,13.5898,1.004323e+00,0.6321,-1.0000
sine_1hz,DROP_MIDDLE,256,400,100,0.2000,4,388,0.0011,2.437875e-02,13.4652,6.592222e-01,0.5856,-1.0000
sine_1hz,DROP_LOW_VARIANCE,256,400,100,0.2000,4,389,0.0295,1.206658e-02,16.5195,5.058043e-01,0.7838,-1.0000
sine_1hz,IMP_FIRST_ORDER,256,400,100,0.2000,4,385,0.0100,1.387400e-02,15.9133,5.470820e-01,0.8467,-1.0000
sine_1hz,IMP_SECOND_ORDER,256,400,100,0.2000,4,387,0.0205,2.635094e-02,13.1273,1.004323e+00,0.5902,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,256,400,100,0.2000,4,384,0.0213,1.217411e-02,16.4809,4.834548e-01,0.7540,-1.0000
sine_1hz,IMP_COMPOSITE,256,400,100,0.2000,4,388,0.0099,1.347522e-02,16.0399,4.946410e-01,0.7802,-1.0000
sine_1hz,IMP_ADAPTIVE,256,400,100,0.2000,4,382,0.0141,1.420821e-02,15.8099,4.911538e-01,0.7681,-1.0000
sine_1hz,IMP_INTERP_ERROR,256,400,100,0.2000,4,386,0.0047,4.275313e-03,21.0256,2.647670e-01,0.9234,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,256,400,100,0.2000,4,383,0.0062,4.100089e-03,21.2074,2.244957e-01,0.9210,-1.0000
sine_1hz,RDP_OFFLINE,256,400,100,0.2000,4,386,0.0000,2.565758e-03,23.2431,1.532704e-01,0.9477,-1.0000
sine_1hz,LTTB_OFFLINE,256,400,100,0.2000,4,386,0.0000,1.319915e-02,16.1298,6.545791e-01,0.8041,-1.0000
chirp,DROP,256,400,100,0.2000,4,388,0.0005,2.635675e-02,13.0148,1.105518e+00,0.5873,-1.0000
chirp,WAIT,256,400,100,0.2000,4,0,0.4870,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,256,400,100,0.2000,4,0,0.4607,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,256,400,100,0.2000,4,300,0.1205,2.014606e-02,14.1818,7.725015e-01,0.6851,-1.0000
chirp,LEGACY_IMPORTANCE,256,400,100,0.2000,4,387,0.0100,1.529490e-02,15.3782,7.786510e-01,0.8489,-1.0000
chirp,RANDOM_DROP,256,400,100,0.2000,4,388,0.0082,2.700929e-02,12.9086,9.928204e-01,0.5777,-1.0000
chirp,DROP_MIDDLE,256,400,100,0.2000,4,390,0.0013,2.672682e-02,12.9542,7.884399e-01,0.5879,-1.0000
chirp,DROP_LOW_VARIANCE,256,400,100,0.2000,4,389,0.0016,1.191362e-02,16.4632,5.678641e-01,0.7863,-1.0000
chirp,IMP_FIRST_ORDER,256,400,100,0.2000,4,386,0.0486,1.568398e-02,15.2691,7.786510e-01,0.8517,-1.0000
chirp,IMP_SECOND_ORDER,256,400,100,0.2000,4,390,0.0214,2.827515e-02,12.7096,9.590226e-01,0.5826,-1.0000
chirp,IMP_WINDOWED_ENERGY,256,400,100,0.2000,4,387,0.0051,1.320215e-02,16.0172,4.704221e-01,0.7646,-1.0000
chirp,IMP_COMPOSITE,256,400,100,0.2000,4,384,0.0225,1.316311e-02,16.0301,4.846091e-01,0.7911,-1.0000
chirp,IMP_ADAPTIVE,256,400,100,0.2000,4,384,0.0101,1.359757e-02,15.8891,5.595954e-01,0.7816,-1.0000
chirp,IMP_INTERP_ERROR,256,400,100,0.2000,4,386,0.0086,4.198782e-03,20.9924,2.657883e-01,0.9228,-1.0000
chirp,IMP_INTERP_COMPOSITE,256,400,100,0.2000,4,387,0.0049,4.264054e-03,20.9255,2.657883e-01,0.9148,-1.0000
chirp,RDP_OFFLINE,256,400,100,0.2000,4,386,0.0000,2.575819e-03,23.1145,1.529381e-01,0.9497,-1.0000
chirp,LTTB_OFFLINE,256,400,100,0.2000,4,386,0.0000,1.329428e-02,15.9870,6.543989e-01,0.8034,-1.0000
spikes,DROP,256,400,100,0.2000,4,386,0.0004,3.864945e-02,1.7677,1.559238e+00,0.5960,-1.0000
spikes,WAIT,256,400,100,0.2000,4,0,0.4027,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,256,400,100,0.2000,4,0,0.4018,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,256,400,100,0.2000,4,330,0.1716,3.127796e-02,2.6867,1.974980e+00,0.6557,-1.0000
spikes,LEGACY_IMPORTANCE,256,400,100,0.2000,4,387,0.0206,2.054346e-02,4.5124,1.226366e+00,0.8476,-1.0000
spikes,RANDOM_DROP,256,400,100,0.2000,4,386,0.0083,3.611394e-02,2.0624,2.056774e+00,0.6128,-1.0000
spikes,DROP_MIDDLE,256,400,100,0.2000,4,391,0.0041,3.651889e-02,2.0139,1.884062e+00,0.5773,-1.0000
spikes,DROP_LOW_VARIANCE,256,400,100,0.2000,4,390,0.0018,1.286193e-02,6.5461,5.100781e-01,0.7918,-1.0000
