signal,mode,buffer_size,consumer_delay_us,producer_delay_us,noise_std,trial,drops,max_wait_ms,mse,snr_db,max_error,deriv_ratio,rpeak_accuracy,degenerate,snr_saturated
spikes,RANDOM_DROP,32,200,100,0.0100,3,340,0.0073,1.272471e-02,1.9941,2.019941e+00,0.6044,-1.0000,0,0
spikes,DROP_MIDDLE,32,200,100,0.0100,3,339,0.0084,1.019759e-02,2.9556,2.019941e+00,0.6056,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,32,200,100,0.0100,3,340,0.0075,1.718259e-05,30.6897,2.151666e-02,0.9372,-1.0000,0,0
spikes,IMP_FIRST_ORDER,32,200,100,0.0100,3,338,0.0019,1.018780e-03,12.9598,9.968892e-01,0.9596,-1.0000,0,0
spikes,IMP_SECOND_ORDER,32,200,100,0.0100,3,339,0.0084,7.218286e-03,4.4563,2.020747e+00,0.7475,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,32,200,100,0.0100,3,341,0.0027,2.122316e-05,29.7725,2.985348e-02,0.9276,-1.0000,0,0
spikes,IMP_COMPOSITE,32,200,100,0.0100,3,336,0.0027,2.768847e-05,28.6176,2.723151e-02,0.9368,-1.0000,0,0
spikes,IMP_ADAPTIVE,32,200,100,0.0100,3,340,0.0010,2.772896e-05,28.6113,2.252195e-02,0.9226,-1.0000,0,0
spikes,IMP_INTERP_ERROR,32,200,100,0.0100,3,339,0.0015,4.604558e-06,36.4087,9.873737e-03,0.9842,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,32,200,100,0.0100,3,342,0.0029,4.592547e-06,36.4201,7.887807e-03,0.9847,-1.0000,0,0
spikes,RDP_OFFLINE,32,200,100,0.0100,3,339,0.0000,3.516834e-06,37.5791,6.432094e-03,0.9879,-1.0000,0,0
spikes,LTTB_OFFLINE,32,200,100,0.0100,3,339,0.0000,4.086390e-03,6.9272,1.012126e+00,0.9398,-1.0000,0,0
sine_1hz,DROP,32,200,100,0.0100,4,337,0.0077,6.070302e-05,39.1591,4.028117e-02,0.6558,-1.0000,0,0
sine_1hz,WAIT,32,200,100,0.0100,4,0,0.2788,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,32,200,100,0.0100,4,0,0.1926,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,32,200,100,0.0100,4,235,0.1157,4.109431e-05,40.8534,4.028117e-02,0.7715,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,32,200,100,0.0100,4,344,0.0022,3.266884e-05,41.8499,3.588033e-02,0.8869,-1.0000,0,0
sine_1hz,RANDOM_DROP,32,200,100,0.0100,4,335,0.0272,5.405088e-05,39.6632,4.826845e-02,0.7132,-1.0000,0,0
sine_1hz,DROP_MIDDLE,32,200,100,0.0100,4,335,0.0332,5.622559e-05,39.4919,4.028117e-02,0.6846,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,32,200,100,0.0100,4,338,0.0022,1.741163e-05,44.5828,2.085275e-02,0.8306,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,32,200,100,0.0100,4,338,0.0014,3.467833e-05,41.5906,4.532812e-02,0.8898,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,32,200,100,0.0100,4,343,0.0024,5.171946e-05,39.8547,3.947882e-02,0.7115,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,32,200,100,0.0100,4,341,0.0036,2.574308e-05,42.8846,2.276453e-02,0.8255,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,32,200,100,0.0100,4,342,0.0024,3.893977e-05,41.0873,4.204195e-02,0.8281,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,32,200,100,0.0100,4,343,0.0171,3.665047e-05,41.3504,2.822694e-02,0.8018,-1.0000,0,0
sine_1hz,IMP_INTERP_ERROR,32,200,100,0.0100,4,340,0.0007,5.616720e-06,49.4964,1.110771e-02,0.9663,-1.0000,0,0
sine_1hz,IMP_INTERP_COMPOSITE,32,200,100,0.0100,4,338,0.0014,5.512168e-06,49.5780,8.997682e-03,0.9664,-1.0000,0,0
sine_1hz,RDP_OFFLINE,32,200,100,0.0100,4,340,0.0000,4.416725e-06,50.5402,6.701366e-03,0.9727,-1.0000,0,0
sine_1hz,LTTB_OFFLINE,32,200,100,0.0100,4,340,0.0000,2.703699e-05,42.6716,3.274561e-02,0.8595,-1.0000,0,0
chirp,DROP,32,200,100,0.0100,4,339,0.0005,5.762432e-05,39.2049,3.852724e-02,0.9395,-1.0000,0,0
chirp,WAIT,32,200,100,0.0100,4,0,0.1609,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,32,200,100,0.0100,4,0,0.2137,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,32,200,100,0.0100,4,227,0.1310,3.552587e-05,41.3055,3.266805e-02,0.9603,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,32,200,100,0.0100,4,346,0.0018,1.025489e-04,36.7016,6.049491e-02,0.9481,-1.0000,0,0
chirp,RANDOM_DROP,32,200,100,0.0100,4,338,0.0088,5.765265e-05,39.2027,4.021084e-02,0.9351,-1.0000,0,0
chirp,DROP_MIDDLE,32,200,100,0.0100,4,344,0.0093,5.785498e-05,39.1875,3.865380e-02,0.9344,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,32,200,100,0.0100,4,342,0.0081,3.781083e-04,31.0348,1.433112e-01,0.9037,-1.0000,0,0
chirp,IMP_FIRST_ORDER,32,200,100,0.0100,4,343,0.0017,1.125018e-04,36.2993,7.695913e-02,0.9482,-1.0000,0,0
chirp,IMP_SECOND_ORDER,32,200,100,0.0100,4,344,0.0059,5.566583e-05,39.3550,3.865380e-02,0.9338,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,32,200,100,0.0100,4,343,0.0017,1.404272e-04,35.3364,8.757128e-02,0.9351,-1.0000,0,0
chirp,IMP_COMPOSITE,32,200,100,0.0100,4,343,0.0067,1.025088e-04,36.7033,8.615379e-02,0.9422,-1.0000,0,0
chirp,IMP_ADAPTIVE,32,200,100,0.0100,4,339,0.0024,5.344173e-05,39.5321,4.619245e-02,0.9359,-1.0000,0,0
chirp,IMP_INTERP_ERROR,32,200,100,0.0100,4,349,0.0022,5.910946e-06,49.0944,9.484378e-03,0.9927,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,32,200,100,0.0100,4,340,0.0030,5.394649e-06,49.4913,8.564906e-03,0.9940,-1.0000,0,0
chirp,RDP_OFFLINE,32,200,100,0.0100,4,349,0.0000,4.810405e-06,49.9891,6.976959e-03,0.9919,-1.0000,0,0
chirp,LTTB_OFFLINE,32,200,100,0.0100,4,349,0.0000,2.988198e-05,42.0568,3.852724e-02,0.9636,-1.0000,0,0
spikes,DROP,32,200,100,0.0100,4,341,0.0021,4.056675e-03,6.9297,1.004836e+00,0.8517,-1.0000,0,0
spikes,WAIT,32,200,100,0.0100,4,0,0.2687,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,32,200,100,0.0100,4,0,0.1975,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,32,200,100,0.0100,4,238,0.1036,6.964752e-03,4.5823,1.992972e+00,0.7720,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,32,200,100,0.0100,4,343,0.0020,6.431587e-03,4.9282,1.327985e+00,0.9546,-1.0000,0,0
spikes,RANDOM_DROP,32,200,100,0.0100,4,348,0.0107,1.277454e-02,1.9479,1.992169e+00,0.5944,-1.0000,0,0
spikes,DROP_MIDDLE,32,200,100,0.0100,4,338,0.0080,5.016507e-03,6.0073,1.005712e+00,0.8570,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,32,200,100,0.0100,4,344,0.0018,1.957861e-05,30.0935,2.264335e-02,0.9327,-1.0000,0,0
spikes,IMP_FIRST_ORDER,32,200,100,0.0100,4,342,0.0026,6.429712e-03,4.9294,1.327985e+00,0.9543,-1.0000,0,0
spikes,IMP_SECOND_ORDER,32,200,100,0.0100,4,347,0.0024,1.298423e-02,1.8772,2.002839e+00,0.4524,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,32,200,100,0.0100,4,340,0.0513,2.657279e-05,28.7670,2.493969e-02,0.9136,-1.0000,0,0
spikes,IMP_COMPOSITE,32,200,100,0.0100,4,342,0.0019,2.755954e-05,28.6086,4.550066e-02,0.9342,-1.0000,0,0
spikes,IMP_ADAPTIVE,32,200,100,0.0100,4,347,0.0026,3.342802e-05,27.7703,2.482793e-02,0.9062,-1.0000,0,0
spikes,IMP_INTERP_ERROR,32,200,100,0.0100,4,343,0.0083,6.196548e-06,35.0899,1.086350e-02,0.9813,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,32,200,100,0.0100,4,344,0.0025,5.911600e-06,35.2943,1.112602e-02,0.9808,-1.0000,0,0
spikes,RDP_OFFLINE,32,200,100,0.0100,4,343,0.0000,4.758142e-06,36.2370,6.924755e-03,0.9860,-1.0000,0,0
spikes,LTTB_OFFLINE,32,200,100,0.0100,4,343,0.0000,3.029824e-03,8.1972,1.001760e+00,0.9279,-1.0000,0,0
sine_1hz,DROP,32,200,100,0.0500,0,330,0.0050,1.334336e-03,25.7249,2.179254e-01,0.6746,-1.0000,0,0
sine_1hz,WAIT,32,200,100,0.0500,0,0,0.3122,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,32,200,100,0.0500,0,0,0.3995,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,32,200,100,0.0500,0,248,0.1231,1.045691e-03,26.7835,1.885768e-01,0.7586,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,32,200,100,0.0500,0,340,0.0077,6.604840e-04,28.7789,1.236108e-01,0.8979,-1.0000,0,0
sine_1hz,RANDOM_DROP,32,200,100,0.0500,0,337,0.0134,1.432901e-03,25.4153,2.276800e-01,0.6688,-1.0000,0,0
sine_1hz,DROP_MIDDLE,32,200,100,0.0500,0,343,0.0069,1.455743e-03,25.3467,1.879916e-01,0.6505,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,32,200,100,0.0500,0,346,0.0076,4.384882e-04,30.5579,1.111139e-01,0.8318,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,32,200,100,0.0500,0,345,0.0025,6.784769e-04,28.6622,1.236108e-01,0.8964,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,32,200,100,0.0500,0,341,0.0112,1.400153e-03,25.5157,2.179254e-01,0.6699,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,32,200,100,0.0500,0,344,0.0082,5.685527e-04,29.4298,1.114753e-01,0.8177,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,32,200,100,0.0500,0,343,0.0022,7.016265e-04,28.5164,1.194466e-01,0.8332,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,32,200,100,0.0500,0,343,0.0080,6.768794e-04,28.6724,1.127304e-01,0.8125,-1.0000,0,0
sine_1hz,IMP_INTERP_ERROR,32,200,100,0.0500,0,346,0.0121,1.498262e-04,35.2216,6.762809e-02,0.9556,-1.0000,0,0
sine_1hz,IMP_INTERP_COMPOSITE,32,200,100,0.0500,0,344,0.0082,1.441289e-04,35.3900,5.299024e-02,0.9558,-1.0000,0,0
sine_1hz,RDP_OFFLINE,32,200,100,0.0500,0,346,0.0000,9.899946e-05,37.0212,3.317204e-02,0.9653,-1.0000,0,0
sine_1hz,LTTB_OFFLINE,32,200,100,0.0500,0,346,0.0000,7.402724e-04,28.2836,1.765032e-01,0.8332,-1.0000,0,0
chirp,DROP,32,200,100,0.0500,0,340,0.0020,1.521502e-03,24.9933,1.885683e-01,0.6760,-1.0000,0,0
chirp,WAIT,32,200,100,0.0500,0,0,0.1752,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,32,200,100,0.0500,0,0,0.1823,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,32,200,100,0.0500,0,236,0.1301,1.021448e-03,26.7238,2.005022e-01,0.7878,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,32,200,100,0.0500,0,347,0.0023,9.309356e-04,27.1268,1.870658e-01,0.8963,-1.0000,0,0
chirp,RANDOM_DROP,32,200,100,0.0500,0,345,0.0072,1.671284e-03,24.5855,1.885683e-01,0.6828,-1.0000,0,0
chirp,DROP_MIDDLE,32,200,100,0.0500,0,348,0.0008,1.478270e-03,25.1185,2.187258e-01,0.6931,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,32,200,100,0.0500,0,349,0.0012,5.241572e-04,29.6214,1.218083e-01,0.8217,-1.0000,0,0
chirp,IMP_FIRST_ORDER,32,200,100,0.0500,0,342,0.0060,9.212318e-04,27.1723,1.870658e-01,0.8973,-1.0000,0,0
chirp,IMP_SECOND_ORDER,32,200,100,0.0500,0,346,0.0023,1.467939e-03,25.1489,2.187258e-01,0.6819,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,32,200,100,0.0500,0,339,0.0080,6.876006e-04,28.4426,1.243276e-01,0.8504,-1.0000,0,0
chirp,IMP_COMPOSITE,32,200,100,0.0500,0,342,0.0013,7.254413e-04,28.2100,1.203781e-01,0.8643,-1.0000,0,0
chirp,IMP_ADAPTIVE,32,200,100,0.0500,0,341,0.0085,7.845192e-04,27.8700,1.260308e-01,0.8278,-1.0000,0,0
chirp,IMP_INTERP_ERROR,32,200,100,0.0500,0,349,0.0021,1.482632e-04,35.1057,5.708633e-02,0.9658,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,32,200,100,0.0500,0,342,0.0078,1.455977e-04,35.1845,5.708633e-02,0.9663,-1.0000,0,0
chirp,RDP_OFFLINE,32,200,100,0.0500,0,349,0.0000,1.022703e-04,36.7185,3.384670e-02,0.9746,-1.0000,0,0
chirp,LTTB_OFFLINE,32,200,100,0.0500,0,349,0.0000,7.835154e-04,27.8755,1.499481e-01,0.8588,-1.0000,0,0
spikes,DROP,32,200,100,0.0500,0,345,0.0004,1.150540e-02,2.9664,1.984830e+00,0.6265,-1.0000,0,0
spikes,WAIT,32,200,100,0.0500,0,0,0.2910,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,32,200,100,0.0500,0,0,0.1896,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,32,200,100,0.0500,0,252,0.1119,1.405426e-02,2.0974,2.029177e+00,0.6740,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,32,200,100,0.0500,0,343,0.0076,2.638830e-03,9.3613,1.001419e+00,0.9199,-1.0000,0,0
spikes,RANDOM_DROP,32,200,100,0.0500,0,345,0.0071,1.099781e-02,3.1624,2.110629e+00,0.6315,-1.0000,0,0
spikes,DROP_MIDDLE,32,200,100,0.0500,0,344,0.0005,9.975995e-03,3.5859,1.964014e+00,0.6761,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,32,200,100,0.0500,0,346,0.0010,4.326620e-04,17.2139,1.110165e-01,0.8730,-1.0000,0,0
spikes,IMP_FIRST_ORDER,32,200,100,0.0500,0,344,0.0081,2.624537e-03,9.3849,1.001419e+00,0.9200,-1.0000,0,0
spikes,IMP_SECOND_ORDER,32,200,100,0.0500,0,338,0.0016,9.328748e-03,3.8772,2.165205e+00,0.6719,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,32,200,100,0.0500,0,345,0.0018,6.361861e-04,15.5396,1.239200e-01,0.8434,-1.0000,0,0
spikes,IMP_COMPOSITE,32,200,100,0.0500,0,339,0.0036,6.713826e-04,15.3057,1.219813e-01,0.8766,-1.0000,0,0
spikes,IMP_ADAPTIVE,32,200,100,0.0500,0,347,0.0008,7.514452e-04,14.8165,1.219278e-01,0.8479,-1.0000,0,0
spikes,IMP_INTERP_ERROR,32,200,100,0.0500,0,340,0.0188,1.503162e-04,21.8054,5.849701e-02,0.9634,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,32,200,100,0.0500,0,347,0.0008,1.503229e-04,21.8052,5.849701e-02,0.9645,-1.0000,0,0
spikes,RDP_OFFLINE,32,200,100,0.0500,0,340,0.0000,9.677547e-05,23.7178,3.304711e-02,0.9733,-1.0000,0,0
spikes,LTTB_OFFLINE,32,200,100,0.0500,0,340,0.0000,3.094719e-03,8.6692,1.118115e+00,0.8639,-1.0000,0,0
sine_1hz,DROP,32,200,100,0.0500,1,346,0.0020,1.389088e-03,25.5771,1.756917e-01,0.6631,-1.0000,0,0
sine_1hz,WAIT,32,200,100,0.0500,1,0,0.1760,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,32,200,100,0.0500,1,0,0.1927,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,32,200,100,0.0500,1,217,0.2083,8.059195e-04,27.9415,1.720238e-01,0.8036,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,32,200,100,0.0500,1,344,0.0021,8.424528e-04,27.7490,1.290683e-01,0.8803,-1.0000,0,0
sine_1hz,RANDOM_DROP,32,200,100,0.0500,1,344,0.0072,1.490477e-03,25.2712,1.899783e-01,0.6439,-1.0000,0,0
sine_1hz,DROP_MIDDLE,32,200,100,0.0500,1,346,0.0029,1.423891e-03,25.4697,2.119449e-01,0.6543,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,32,200,100,0.0500,1,344,0.0078,4.784523e-04,30.2060,1.049942e-01,0.8241,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,32,200,100,0.0500,1,338,0.0026,7.797387e-04,28.0849,1.290683e-01,0.8832,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,32,200,100,0.0500,1,343,0.0082,1.445920e-03,25.4030,2.119449e-01,0.6432,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,32,200,100,0.0500,1,343,0.0010,5.923002e-04,29.2790,1.173150e-01,0.7941,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,32,200,100,0.0500,1,347,0.0044,8.025847e-04,27.9595,1.387753e-01,0.8193,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,32,200,100,0.0500,1,349,0.0014,7.748246e-04,28.1124,1.221456e-01,0.8001,-1.0000,0,0
sine_1hz,IMP_INTERP_ERROR,32,200,100,0.0500,1,345,0.0005,1.397660e-04,35.5504,5.206388e-02,0.9686,-1.0000,0,0
sine_1hz,IMP_INTERP_COMPOSITE,32,200,100,0.0500,1,341,0.0011,1.343915e-04,35.7207,5.882914e-02,0.9690,-1.0000,0,0
sine_1hz,RDP_OFFLINE,32,200,100,0.0500,1,345,0.0000,1.124649e-04,36.4943,3.788268e-02,0.9753,-1.0000,0,0
sine_1hz,LTTB_OFFLINE,32,200,100,0.0500,1,345,0.0000,8.129711e-04,27.9037,1.862511e-01,0.8221,-1.0000,0,0
chirp,DROP,32,200,100,0.0500,1,342,0.0011,1.365220e-03,25.4855,2.204945e-01,0.7177,-1.0000,0,0
chirp,WAIT,32,200,100,0.0500,1,0,0.2601,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,32,200,100,0.0500,1,0,0.1853,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,32,200,100,0.0500,1,240,0.1074,9.699265e-04,26.9701,1.759932e-01,0.8037,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,32,200,100,0.0500,1,348,0.0023,9.815659e-04,26.9183,1.410373e-01,0.8857,-1.0000,0,0
chirp,RANDOM_DROP,32,200,100,0.0500,1,348,0.0069,1.448825e-03,25.2273,1.910539e-01,0.7111,-1.0000,0,0
chirp,DROP_MIDDLE,32,200,100,0.0500,1,348,0.0004,1.473731e-03,25.1533,1.910539e-01,0.6971,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,32,200,100,0.0500,1,344,0.0077,5.405254e-04,29.5093,1.142488e-01,0.8333,-1.0000,0,0
chirp,IMP_FIRST_ORDER,32,200,100,0.0500,1,346,0.0015,9.422890e-04,27.0957,1.410373e-01,0.8887,-1.0000,0,0
chirp,IMP_SECOND_ORDER,32,200,100,0.0500,1,342,0.0021,1.318560e-03,25.6365,2.204945e-01,0.7285,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,32,200,100,0.0500,1,340,0.0012,7.234019e-04,28.2437,1.456162e-01,0.8305,-1.0000,0,0
chirp,IMP_COMPOSITE,32,200,100,0.0500,1,347,0.0013,9.600521e-04,27.0145,1.389630e-01,0.8373,-1.0000,0,0
chirp,IMP_ADAPTIVE,32,200,100,0.0500,1,339,0.0068,8.552730e-04,27.5164,1.324934e-01,0.8271,-1.0000,0,0
chirp,IMP_INTERP_ERROR,32,200,100,0.0500,1,337,0.0006,1.324125e-04,35.6182,5.256708e-02,0.9740,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,32,200,100,0.0500,1,339,0.0010,1.307143e-04,35.6743,5.201696e-02,0.9736,-1.0000,0,0
chirp,RDP_OFFLINE,32,200,100,0.0500,1,337,0.0000,1.025522e-04,36.7280,3.339200e-02,0.9787,-1.0000,0,0
chirp,LTTB_OFFLINE,32,200,100,0.0500,1,337,0.0000,7.841830e-04,27.8933,1.872513e-01,0.8407,-1.0000,0,0
spikes,DROP,32,200,100,0.0500,1,338,0.0015,8.827331e-03,4.0558,1.953721e+00,0.6852,-1.0000,0,0
spikes,WAIT,32,200,100,0.0500,1,0,0.1831,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,32,200,100,0.0500,1,0,0.2418,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,32,200,100,0.0500,1,248,0.1398,9.542076e-03,3.7177,1.953721e+00,0.7181,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,32,200,100,0.0500,1,345,0.0027,3.768370e-03,7.7526,1.286750e+00,0.9093,-1.0000,0,0
spikes,RANDOM_DROP,32,200,100,0.0500,1,345,0.0074,6.271711e-03,5.5403,1.953721e+00,0.6900,-1.0000,0,0
spikes,DROP_MIDDLE,32,200,100,0.0500,1,350,0.0019,8.761371e-03,4.0884,1.950732e+00,0.6976,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,32,200,100,0.0500,1,348,0.0010,5.050534e-04,16.4808,1.049951e-01,0.8661,-1.0000,0,0
spikes,IMP_FIRST_ORDER,32,200,100,0.0500,1,345,0.0026,3.774506e-03,7.7455,1.286750e+00,0.9105,-1.0000,0,0
spikes,IMP_SECOND_ORDER,32,200,100,0.0500,1,345,0.0323,7.934605e-03,4.5189,1.950732e+00,0.6944,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,32,200,100,0.0500,1,345,0.0016,6.955813e-04,15.0906,1.202821e-01,0.8401,-1.0000,0,0
spikes,IMP_COMPOSITE,32,200,100,0.0500,1,349,0.0015,7.871823e-04,14.5534,1.142315e-01,0.8665,-1.0000,0,0
spikes,IMP_ADAPTIVE,32,200,100,0.0500,1,349,0.0024,8.571985e-04,14.1833,1.335048e-01,0.8341,-1.0000,0,0
spikes,IMP_INTERP_ERROR,32,200,100,0.0500,1,347,0.0006,1.504310e-04,21.7407,5.881714e-02,0.9751,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,32,200,100,0.0500,1,346,0.0019,1.434473e-04,21.9472,5.685132e-02,0.9747,-1.0000,0,0
spikes,RDP_OFFLINE,32,200,100,0.0500,1,347,0.0000,1.157736e-04,22.8780,3.800024e-02,0.9814,-1.0000,0,0
spikes,LTTB_OFFLINE,32,200,100,0.0500,1,347,0.0000,2.567924e-03,9.4183,9.643793e-01,0.8658,-1.0000,0,0
sine_1hz,DROP,32,200,100,0.0500,2,346,0.0004,1.190073e-03,26.2452,2.220630e-01,0.6895,-1.0000,0,0
sine_1hz,WAIT,32,200,100,0.0500,2,0,0.2441,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,32,200,100,0.0500,2,0,0.1907,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,32,200,100,0.0500,2,249,0.1269,9.256869e-04,27.3363,2.220630e-01,0.7458,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,32,200,100,0.0500,2,337,0.0456,6.156309e-04,29.1077,1.253387e-01,0.8946,-1.0000,0,0
sine_1hz,RANDOM_DROP,32,200,100,0.0500,2,347,0.0069,1.423459e-03,25.4675,2.102063e-01,0.6442,-1.0000,0,0
sine_1hz,DROP_MIDDLE,32,200,100,0.0500,2,350,0.0005,1.378689e-03,25.6063,2.220630e-01,0.6246,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,32,200,100,0.0500,2,348,0.0022,4.476687e-04,30.4914,1.057274e-01,0.8288,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,32,200,100,0.0500,2,345,0.0025,6.327664e-04,28.9885,1.253387e-01,0.8913,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,32,200,100,0.0500,2,347,0.0021,1.292795e-03,25.8856,2.315928e-01,0.6576,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,32,200,100,0.0500,2,341,0.0244,5.468574e-04,29.6222,9.653141e-02,0.8031,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,32,200,100,0.0500,2,344,0.0087,6.872111e-04,28.6300,1.394608e-01,0.8308,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,32,200,100,0.0500,2,343,0.0025,6.409608e-04,28.9326,1.276612e-01,0.8063,-1.0000,0,0
sine_1hz,IMP_INTERP_ERROR,32,200,100,0.0500,2,345,0.0008,1.042700e-04,36.8193,4.365051e-02,0.9700,-1.0000,0,0
sine_1hz,IMP_INTERP_COMPOSITE,32,200,100,0.0500,2,345,0.0023,1.050440e-04,36.7872,4.121876e-02,0.9692,-1.0000,0,0
sine_1hz,RDP_OFFLINE,32,200,100,0.0500,2,345,0.0000,8.838487e-05,37.5371,3.770046e-02,0.9719,-1.0000,0,0
sine_1hz,LTTB_OFFLINE,32,200,100,0.0500,2,345,0.0000,6.725065e-04,28.7240,1.892321e-01,0.8263,-1.0000,0,0
chirp,DROP,32,200,100,0.0500,2,348,0.0005,1.286248e-03,25.7398,2.310410e-01,0.7084,-1.0000,0,0
chirp,WAIT,32,200,100,0.0500,2,0,0.1990,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,32,200,100,0.0500,2,0,0.2520,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,32,200,100,0.0500,2,242,0.1173,8.797151e-04,27.3896,2.310410e-01,0.7926,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,32,200,100,0.0500,2,345,0.0006,8.921519e-04,27.3287,1.745070e-01,0.8954,-1.0000,0,0
chirp,RANDOM_DROP,32,200,100,0.0500,2,347,0.0079,1.211714e-03,25.9991,1.894139e-01,0.7384,-1.0000,0,0
chirp,DROP_MIDDLE,32,200,100,0.0500,2,344,0.0010,1.233871e-03,25.9204,1.996294e-01,0.7269,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,32,200,100,0.0500,2,346,0.0076,4.471202e-04,30.3288,8.710100e-02,0.8315,-1.0000,0,0
chirp,IMP_FIRST_ORDER,32,200,100,0.0500,2,343,0.0008,9.028613e-04,27.2769,1.686691e-01,0.8948,-1.0000,0,0
