signal,domain,buffer_size,overload,method,policy,epsilon,emitted,delivered,max_occupancy,occupancy_ratio,overflow_events,dropped,stalled,max_dev,eps_violation_ratio,snr_db
ecg_122,ecg,256,10,SDT,unbounded,2.375000e-02,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,34.144927
ecg_122,ecg,256,10,SDT,fifo_drop,2.375000e-02,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,34.144927
ecg_122,ecg,256,10,SDT,stall,2.375000e-02,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,34.144927
ecg_122,ecg,256,20,PROPOSED,none,0.000000e+00,455,455,256,1.0000,0,0,0,0.000000e+00,0.0000,31.263336
ecg_122,ecg,256,20,SDT,unbounded,3.027778e-02,456,456,257,1.0039,0,0,0,0.000000e+00,0.0000,32.369548
ecg_122,ecg,256,20,SDT,fifo_drop,3.027778e-02,456,455,256,1.0000,1,1,0,0.000000e+00,0.0000,32.341439
ecg_122,ecg,256,20,SDT,stall,3.027778e-02,456,456,256,1.0000,6,0,6,4.666667e-02,1.5413,32.294079
ecg_122,ecg,512,2,PROPOSED,none,0.000000e+00,2511,2511,512,1.0000,0,0,0,0.000000e+00,0.0000,51.520958
ecg_122,ecg,512,2,SDT,unbounded,3.750000e-03,2511,2511,515,1.0059,0,0,0,0.000000e+00,0.0000,52.758321
ecg_122,ecg,512,2,SDT,fifo_drop,3.750000e-03,2511,2508,512,1.0000,3,3,0,0.000000e+00,0.0000,52.488017
ecg_122,ecg,512,2,SDT,stall,3.750000e-03,2508,2508,512,1.0000,10,0,10,3.500000e-02,9.3333,51.996451
ecg_122,ecg,512,5,PROPOSED,none,0.000000e+00,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,40.868121
ecg_122,ecg,512,5,SDT,unbounded,1.166667e-02,1318,1318,520,1.0156,0,0,0,0.000000e+00,0.0000,41.111400
ecg_122,ecg,512,5,SDT,fifo_drop,1.166667e-02,1318,1310,512,1.0000,8,8,0,0.000000e+00,0.0000,40.853660
ecg_122,ecg,512,5,SDT,stall,1.166667e-02,1310,1310,512,1.0000,20,0,20,4.833333e-02,4.1429,40.808123
ecg_122,ecg,512,10,PROPOSED,none,0.000000e+00,911,911,512,1.0000,0,0,0,0.000000e+00,0.0000,36.394546
ecg_122,ecg,512,10,SDT,unbounded,1.800000e-02,910,910,511,0.9980,0,0,0,0.000000e+00,0.0000,36.668276
ecg_122,ecg,512,10,SDT,fifo_drop,1.800000e-02,910,910,511,0.9980,0,0,0,0.000000e+00,0.0000,36.668276
ecg_122,ecg,512,10,SDT,stall,1.800000e-02,910,910,511,0.9980,0,0,0,0.000000e+00,0.0000,36.668276
ecg_122,ecg,512,20,PROPOSED,none,0.000000e+00,711,711,512,1.0000,0,0,0,0.000000e+00,0.0000,34.376160
ecg_122,ecg,512,20,SDT,unbounded,2.250000e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,34.663005
ecg_122,ecg,512,20,SDT,fifo_drop,2.250000e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,34.663005
ecg_122,ecg,512,20,SDT,stall,2.250000e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,34.663005
ecg_201,ecg,64,2,PROPOSED,none,0.000000e+00,2063,2063,64,1.0000,0,0,0,0.000000e+00,0.0000,42.307702
ecg_201,ecg,64,2,SDT,unbounded,3.750000e-03,2063,2063,72,1.1250,0,0,0,0.000000e+00,0.0000,41.504500
ecg_201,ecg,64,2,SDT,fifo_drop,3.750000e-03,2063,2055,64,1.0000,8,8,0,0.000000e+00,0.0000,41.053716
ecg_201,ecg,64,2,SDT,stall,3.750000e-03,2055,2055,64,1.0000,15,0,15,2.500000e-02,6.6667,41.176425
ecg_201,ecg,64,5,PROPOSED,none,0.000000e+00,863,863,64,1.0000,0,0,0,0.000000e+00,0.0000,31.162720
ecg_201,ecg,64,5,SDT,unbounded,1.166667e-02,865,865,72,1.1250,0,0,0,0.000000e+00,0.0000,30.298397
ecg_201,ecg,64,5,SDT,fifo_drop,1.166667e-02,865,857,64,1.0000,8,8,0,0.000000e+00,0.0000,26.701784
ecg_201,ecg,64,5,SDT,stall,1.166667e-02,858,858,64,1.0000,21,0,21,8.700000e-02,7.4571,29.011185
ecg_201,ecg,64,10,PROPOSED,none,0.000000e+00,463,463,64,1.0000,0,0,0,0.000000e+00,0.0000,27.574243
ecg_201,ecg,64,10,SDT,unbounded,1.760000e-02,463,463,68,1.0625,0,0,0,0.000000e+00,0.0000,26.919575
ecg_201,ecg,64,10,SDT,fifo_drop,1.760000e-02,463,459,64,1.0000,4,4,0,0.000000e+00,0.0000,25.736156
ecg_201,ecg,64,10,SDT,stall,1.760000e-02,459,459,64,1.0000,15,0,15,1.108333e-01,6.2973,25.700036
ecg_201,ecg,64,20,PROPOSED,none,0.000000e+00,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,22.058566
ecg_201,ecg,64,20,SDT,unbounded,2.898305e-02,264,264,66,1.0312,0,0,0,0.000000e+00,0.0000,22.074136
ecg_201,ecg,64,20,SDT,fifo_drop,2.898305e-02,264,262,64,1.0000,2,2,0,0.000000e+00,0.0000,21.089884
ecg_201,ecg,64,20,SDT,stall,2.898305e-02,262,262,64,1.0000,9,0,9,4.750000e-02,1.6389,22.016362
ecg_201,ecg,128,2,PROPOSED,none,0.000000e+00,2127,2127,128,1.0000,0,0,0,0.000000e+00,0.0000,42.587388
ecg_201,ecg,128,2,SDT,unbounded,3.333333e-03,2245,2245,252,1.9688,0,0,0,0.000000e+00,0.0000,42.995877
ecg_201,ecg,128,2,SDT,fifo_drop,3.333333e-03,2245,2121,128,1.0000,124,124,0,0.000000e+00,0.0000,36.653737
ecg_201,ecg,128,2,SDT,stall,3.333333e-03,2121,2121,128,1.0000,192,0,192,4.000000e-02,12.0000,37.945752
ecg_201,ecg,128,5,PROPOSED,none,0.000000e+00,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,31.420404
ecg_201,ecg,128,5,SDT,unbounded,1.100000e-02,924,924,128,1.0000,0,0,0,0.000000e+00,0.0000,30.607327
ecg_201,ecg,128,5,SDT,fifo_drop,1.100000e-02,924,924,128,1.0000,0,0,0,0.000000e+00,0.0000,30.607327
ecg_201,ecg,128,5,SDT,stall,1.100000e-02,924,924,128,1.0000,0,0,0,0.000000e+00,0.0000,30.607327
ecg_201,ecg,128,10,PROPOSED,none,0.000000e+00,527,527,128,1.0000,0,0,0,0.000000e+00,0.0000,28.042608
ecg_201,ecg,128,10,SDT,unbounded,1.625000e-02,528,528,129,1.0078,0,0,0,0.000000e+00,0.0000,27.699803
ecg_201,ecg,128,10,SDT,fifo_drop,1.625000e-02,528,527,128,1.0000,1,1,0,0.000000e+00,0.0000,27.699776
ecg_201,ecg,128,10,SDT,stall,1.625000e-02,527,527,128,1.0000,5,0,5,1.300000e-02,0.8000,27.696690
ecg_201,ecg,128,20,PROPOSED,none,0.000000e+00,327,327,128,1.0000,0,0,0,0.000000e+00,0.0000,23.483715
ecg_201,ecg,128,20,SDT,unbounded,2.363636e-02,328,328,128,1.0000,0,0,0,0.000000e+00,0.0000,24.282796
ecg_201,ecg,128,20,SDT,fifo_drop,2.363636e-02,328,328,128,1.0000,0,0,0,0.000000e+00,0.0000,24.282796
ecg_201,ecg,128,20,SDT,stall,2.363636e-02,328,328,128,1.0000,0,0,0,0.000000e+00,0.0000,24.282796
ecg_201,ecg,256,2,PROPOSED,none,0.000000e+00,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,43.151387
ecg_201,ecg,256,2,SDT,unbounded,3.333333e-03,2245,2245,252,0.9844,0,0,0,0.000000e+00,0.0000,42.995877
ecg_201,ecg,256,2,SDT,fifo_drop,3.333333e-03,2245,2245,252,0.9844,0,0,0,0.000000e+00,0.0000,42.995877
ecg_201,ecg,256,2,SDT,stall,3.333333e-03,2245,2245,252,0.9844,0,0,0,0.000000e+00,0.0000,42.995877
ecg_201,ecg,256,5,PROPOSED,none,0.000000e+00,1055,1055,256,1.0000,0,0,0,0.000000e+00,0.0000,32.105462
ecg_201,ecg,256,5,SDT,unbounded,1.000000e-02,1058,1058,259,1.0117,0,0,0,0.000000e+00,0.0000,31.609239
ecg_201,ecg,256,5,SDT,fifo_drop,1.000000e-02,1058,1055,256,1.0000,3,3,0,0.000000e+00,0.0000,31.465186
ecg_201,ecg,256,5,SDT,stall,1.000000e-02,1055,1055,256,1.0000,4,0,4,2.000000e-02,2.0000,31.573870
ecg_201,ecg,256,10,PROPOSED,none,0.000000e+00,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,28.793486
ecg_201,ecg,256,10,SDT,unbounded,1.394737e-02,655,655,255,0.9961,0,0,0,0.000000e+00,0.0000,28.874791
ecg_201,ecg,256,10,SDT,fifo_drop,1.394737e-02,655,655,255,0.9961,0,0,0,0.000000e+00,0.0000,28.874791
ecg_201,ecg,256,10,SDT,stall,1.394737e-02,655,655,255,0.9961,0,0,0,0.000000e+00,0.0000,28.874791
ecg_201,ecg,256,20,PROPOSED,none,0.000000e+00,455,455,256,1.0000,0,0,0,0.000000e+00,0.0000,26.548090
ecg_201,ecg,256,20,SDT,unbounded,1.774194e-02,456,456,256,1.0000,0,0,0,0.000000e+00,0.0000,26.920690
ecg_201,ecg,256,20,SDT,fifo_drop,1.774194e-02,456,456,256,1.0000,0,0,0,0.000000e+00,0.0000,26.920690
ecg_201,ecg,256,20,SDT,stall,1.774194e-02,456,456,256,1.0000,0,0,0,0.000000e+00,0.0000,26.920690
ecg_201,ecg,512,2,PROPOSED,none,0.000000e+00,2511,2511,512,1.0000,0,0,0,0.000000e+00,0.0000,44.555859
ecg_201,ecg,512,2,SDT,unbounded,2.857143e-03,2511,2511,516,1.0078,0,0,0,0.000000e+00,0.0000,46.139741
ecg_201,ecg,512,2,SDT,fifo_drop,2.857143e-03,2511,2507,512,1.0000,4,4,0,0.000000e+00,0.0000,45.114990
ecg_201,ecg,512,2,SDT,stall,2.857143e-03,2507,2507,512,1.0000,4,0,4,7.500000e-03,2.6250,46.059677
ecg_201,ecg,512,5,PROPOSED,none,0.000000e+00,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,33.836327
ecg_201,ecg,512,5,SDT,unbounded,8.000000e-03,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,33.900921
ecg_201,ecg,512,5,SDT,fifo_drop,8.000000e-03,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,33.900921
ecg_201,ecg,512,5,SDT,stall,8.000000e-03,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,33.900921
ecg_201,ecg,512,10,PROPOSED,none,0.000000e+00,911,911,512,1.0000,0,0,0,0.000000e+00,0.0000,30.746563
ecg_201,ecg,512,10,SDT,unbounded,1.125000e-02,913,913,513,1.0020,0,0,0,0.000000e+00,0.0000,30.558116
ecg_201,ecg,512,10,SDT,fifo_drop,1.125000e-02,913,912,512,1.0000,1,1,0,0.000000e+00,0.0000,30.504057
ecg_201,ecg,512,10,SDT,stall,1.125000e-02,912,912,512,1.0000,6,0,6,1.357143e-02,1.2063,30.552913
ecg_201,ecg,512,20,PROPOSED,none,0.000000e+00,711,711,512,1.0000,0,0,0,0.000000e+00,0.0000,29.170016
ecg_201,ecg,512,20,SDT,unbounded,1.315789e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,29.467515
ecg_201,ecg,512,20,SDT,fifo_drop,1.315789e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,29.467515
ecg_201,ecg,512,20,SDT,stall,1.315789e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,29.467515
ecg_205,ecg,64,2,PROPOSED,none,0.000000e+00,2063,2063,64,1.0000,0,0,0,0.000000e+00,0.0000,46.432247
ecg_205,ecg,64,2,SDT,unbounded,3.333333e-03,2197,2197,200,3.1250,0,0,0,0.000000e+00,0.0000,46.956541
ecg_205,ecg,64,2,SDT,fifo_drop,3.333333e-03,2197,2061,64,1.0000,136,136,0,0.000000e+00,0.0000,41.108205
ecg_205,ecg,64,2,SDT,stall,3.333333e-03,2061,2061,64,1.0000,198,0,198,8.750000e-02,26.2500,38.014192
ecg_205,ecg,64,5,PROPOSED,none,0.000000e+00,863,863,64,1.0000,0,0,0,0.000000e+00,0.0000,35.897429
ecg_205,ecg,64,5,SDT,unbounded,1.076923e-02,864,864,76,1.1875,0,0,0,0.000000e+00,0.0000,34.462635
ecg_205,ecg,64,5,SDT,fifo_drop,1.076923e-02,864,852,64,1.0000,12,12,0,0.000000e+00,0.0000,30.772475
ecg_205,ecg,64,5,SDT,stall,1.076923e-02,853,853,64,1.0000,31,0,31,1.387500e-01,12.8839,30.244612
ecg_205,ecg,64,10,PROPOSED,none,0.000000e+00,463,463,64,1.0000,0,0,0,0.000000e+00,0.0000,29.574328
ecg_205,ecg,64,10,SDT,unbounded,1.909091e-02,463,463,76,1.1875,0,0,0,0.000000e+00,0.0000,29.254586
ecg_205,ecg,64,10,SDT,fifo_drop,1.909091e-02,463,451,64,1.0000,12,12,0,0.000000e+00,0.0000,26.881112
ecg_205,ecg,64,10,SDT,stall,1.909091e-02,451,451,64,1.0000,49,0,49,3.211111e-01,16.8201,21.327205
ecg_205,ecg,64,20,PROPOSED,none,0.000000e+00,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,23.645408
ecg_205,ecg,64,20,SDT,unbounded,3.357143e-02,263,263,70,1.0938,0,0,0,0.000000e+00,0.0000,24.373355
ecg_205,ecg,64,20,SDT,fifo_drop,3.357143e-02,263,257,64,1.0000,6,6,0,0.000000e+00,0.0000,21.055553
ecg_205,ecg,64,20,SDT,stall,3.357143e-02,257,257,64,1.0000,31,0,31,1.690000e-01,5.0340,22.330708
ecg_205,ecg,128,2,PROPOSED,none,0.000000e+00,2127,2127,128,1.0000,0,0,0,0.000000e+00,0.0000,46.745861
ecg_205,ecg,128,2,SDT,unbounded,3.333333e-03,2197,2197,200,1.5625,0,0,0,0.000000e+00,0.0000,46.956541
ecg_205,ecg,128,2,SDT,fifo_drop,3.333333e-03,2197,2125,128,1.0000,72,72,0,0.000000e+00,0.0000,41.155722
ecg_205,ecg,128,2,SDT,stall,3.333333e-03,2125,2125,128,1.0000,108,0,108,7.750000e-02,23.2500,39.910577
ecg_205,ecg,128,5,PROPOSED,none,0.000000e+00,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,36.422588
ecg_205,ecg,128,5,SDT,unbounded,9.285714e-03,927,927,135,1.0547,0,0,0,0.000000e+00,0.0000,35.864145
ecg_205,ecg,128,5,SDT,fifo_drop,9.285714e-03,927,920,128,1.0000,7,7,0,0.000000e+00,0.0000,35.114077
ecg_205,ecg,128,5,SDT,stall,9.285714e-03,921,921,128,1.0000,22,0,22,1.300000e-01,14.0000,32.606279
ecg_205,ecg,128,10,PROPOSED,none,0.000000e+00,527,527,128,1.0000,0,0,0,0.000000e+00,0.0000,30.476701
ecg_205,ecg,128,10,SDT,unbounded,1.761905e-02,528,528,140,1.0938,0,0,0,0.000000e+00,0.0000,30.142302
ecg_205,ecg,128,10,SDT,fifo_drop,1.761905e-02,528,516,128,1.0000,12,12,0,0.000000e+00,0.0000,28.785329
ecg_205,ecg,128,10,SDT,stall,1.761905e-02,517,517,128,1.0000,32,0,32,1.387500e-01,7.8750,27.132666
ecg_205,ecg,128,20,PROPOSED,none,0.000000e+00,327,327,128,1.0000,0,0,0,0.000000e+00,0.0000,25.146446
ecg_205,ecg,128,20,SDT,unbounded,2.750000e-02,326,326,132,1.0312,0,0,0,0.000000e+00,0.0000,26.243490
ecg_205,ecg,128,20,SDT,fifo_drop,2.750000e-02,326,322,128,1.0000,4,4,0,0.000000e+00,0.0000,24.561588
ecg_205,ecg,128,20,SDT,stall,2.750000e-02,323,323,128,1.0000,14,0,14,1.690000e-01,6.1455,23.500482
ecg_205,ecg,256,2,PROPOSED,none,0.000000e+00,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,47.382650
ecg_205,ecg,256,2,SDT,unbounded,3.333333e-03,2197,2197,200,0.7812,0,0,0,0.000000e+00,0.0000,46.956541
ecg_205,ecg,256,2,SDT,fifo_drop,3.333333e-03,2197,2197,200,0.7812,0,0,0,0.000000e+00,0.0000,46.956541
ecg_205,ecg,256,2,SDT,stall,3.333333e-03,2197,2197,200,0.7812,0,0,0,0.000000e+00,0.0000,46.956541
ecg_205,ecg,256,5,PROPOSED,none,0.000000e+00,1055,1055,256,1.0000,0,0,0,0.000000e+00,0.0000,37.581658
ecg_205,ecg,256,5,SDT,unbounded,8.000000e-03,1055,1055,257,1.0039,0,0,0,0.000000e+00,0.0000,37.602034
ecg_205,ecg,256,5,SDT,fifo_drop,8.000000e-03,1055,1054,256,1.0000,1,1,0,0.000000e+00,0.0000,37.553619
ecg_205,ecg,256,5,SDT,stall,8.000000e-03,1055,1055,256,1.0000,2,0,2,1.875000e-02,2.3437,37.564642
ecg_205,ecg,256,10,PROPOSED,none,0.000000e+00,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,31.603439
ecg_205,ecg,256,10,SDT,unbounded,1.444444e-02,655,655,257,1.0039,0,0,0,0.000000e+00,0.0000,31.612111
ecg_205,ecg,256,10,SDT,fifo_drop,1.444444e-02,655,654,256,1.0000,1,1,0,0.000000e+00,0.0000,31.613319
ecg_205,ecg,256,10,SDT,stall,1.444444e-02,655,655,256,1.0000,1,0,1,1.357143e-02,0.9396,31.591221
ecg_205,ecg,256,20,PROPOSED,none,0.000000e+00,455,455,256,1.0000,0,0,0,0.000000e+00,0.0000,29.094641
ecg_205,ecg,256,20,SDT,unbounded,1.936170e-02,456,456,256,1.0000,0,0,0,0.000000e+00,0.0000,29.131818
ecg_205,ecg,256,20,SDT,fifo_drop,1.936170e-02,456,456,256,1.0000,0,0,0,0.000000e+00,0.0000,29.131818
ecg_205,ecg,256,20,SDT,stall,1.936170e-02,456,456,256,1.0000,0,0,0,0.000000e+00,0.0000,29.131818
ecg_205,ecg,512,2,PROPOSED,none,0.000000e+00,2511,2511,512,1.0000,0,0,0,0.000000e+00,0.0000,48.793445
ecg_205,ecg,512,2,SDT,unbounded,2.500000e-03,2494,2494,497,0.9707,0,0,0,0.000000e+00,0.0000,49.906920
ecg_205,ecg,512,2,SDT,fifo_drop,2.500000e-03,2494,2494,497,0.9707,0,0,0,0.000000e+00,0.0000,49.906920
ecg_205,ecg,512,2,SDT,stall,2.500000e-03,2494,2494,497,0.9707,0,0,0,0.000000e+00,0.0000,49.906920
ecg_205,ecg,512,5,PROPOSED,none,0.000000e+00,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,39.729884
ecg_205,ecg,512,5,SDT,unbounded,6.250000e-03,1310,1310,511,0.9980,0,0,0,0.000000e+00,0.0000,39.924337
ecg_205,ecg,512,5,SDT,fifo_drop,6.250000e-03,1310,1310,511,0.9980,0,0,0,0.000000e+00,0.0000,39.924337
ecg_205,ecg,512,5,SDT,stall,6.250000e-03,1310,1310,511,0.9980,0,0,0,0.000000e+00,0.0000,39.924337
ecg_205,ecg,512,10,PROPOSED,none,0.000000e+00,911,911,512,1.0000,0,0,0,0.000000e+00,0.0000,35.118589
ecg_205,ecg,512,10,SDT,unbounded,1.000000e-02,912,912,512,1.0000,0,0,0,0.000000e+00,0.0000,35.434153
ecg_205,ecg,512,10,SDT,fifo_drop,1.000000e-02,912,912,512,1.0000,0,0,0,0.000000e+00,0.0000,35.434153
ecg_205,ecg,512,10,SDT,stall,1.000000e-02,912,912,512,1.0000,0,0,0,0.000000e+00,0.0000,35.434153
ecg_205,ecg,512,20,PROPOSED,none,0.000000e+00,711,711,512,1.0000,0,0,0,0.000000e+00,0.0000,32.425223
ecg_205,ecg,512,20,SDT,unbounded,1.357143e-02,711,711,511,0.9980,0,0,0,0.000000e+00,0.0000,32.191136
ecg_205,ecg,512,20,SDT,fifo_drop,1.357143e-02,711,711,511,0.9980,0,0,0,0.000000e+00,0.0000,32.191136
ecg_205,ecg,512,20,SDT,stall,1.357143e-02,711,711,511,0.9980,0,0,0,0.000000e+00,0.0000,32.191136
ecg_212,ecg,64,2,PROPOSED,none,0.000000e+00,2063,2063,64,1.0000,0,0,0,0.000000e+00,0.0000,41.467724
ecg_212,ecg,64,2,SDT,unbounded,5.000000e-03,2043,2043,63,0.9844,0,0,0,0.000000e+00,0.0000,40.986136
ecg_212,ecg,64,2,SDT,fifo_drop,5.000000e-03,2043,2043,63,0.9844,0,0,0,0.000000e+00,0.0000,40.986136
ecg_212,ecg,64,2,SDT,stall,5.000000e-03,2043,2043,63,0.9844,0,0,0,0.000000e+00,0.0000,40.986136
ecg_212,ecg,64,5,PROPOSED,none,0.000000e+00,863,863,64,1.0000,0,0,0,0.000000e+00,0.0000,29.723497
ecg_212,ecg,64,5,SDT,unbounded,1.833333e-02,866,866,80,1.2500,0,0,0,0.000000e+00,0.0000,28.680758
ecg_212,ecg,64,5,SDT,fifo_drop,1.833333e-02,866,850,64,1.0000,16,16,0,0.000000e+00,0.0000,26.417294
ecg_212,ecg,64,5,SDT,stall,1.833333e-02,852,852,64,1.0000,40,0,40,1.683333e-01,9.1818,25.940311
ecg_212,ecg,64,10,PROPOSED,none,0.000000e+00,463,463,64,1.0000,0,0,0,0.000000e+00,0.0000,25.225441
ecg_212,ecg,64,10,SDT,unbounded,3.000000e-02,461,461,66,1.0312,0,0,0,0.000000e+00,0.0000,24.727935
ecg_212,ecg,64,10,SDT,fifo_drop,3.000000e-02,461,459,64,1.0000,2,2,0,0.000000e+00,0.0000,24.629114
ecg_212,ecg,64,10,SDT,stall,3.000000e-02,459,459,64,1.0000,13,0,13,5.000000e-02,1.6667,24.524074
ecg_212,ecg,64,20,PROPOSED,none,0.000000e+00,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,17.123162
ecg_212,ecg,64,20,SDT,unbounded,5.744186e-02,264,264,66,1.0312,0,0,0,0.000000e+00,0.0000,18.143701
ecg_212,ecg,64,20,SDT,fifo_drop,5.744186e-02,264,262,64,1.0000,2,2,0,0.000000e+00,0.0000,15.759512
ecg_212,ecg,64,20,SDT,stall,5.744186e-02,263,263,64,1.0000,25,0,25,6.593750e-02,1.1479,17.747928
ecg_212,ecg,128,2,PROPOSED,none,0.000000e+00,2127,2127,128,1.0000,0,0,0,0.000000e+00,0.0000,41.958946
ecg_212,ecg,128,2,SDT,unbounded,5.000000e-03,2118,2118,126,0.9844,0,0,0,0.000000e+00,0.0000,41.621679
ecg_212,ecg,128,2,SDT,fifo_drop,5.000000e-03,2118,2118,126,0.9844,0,0,0,0.000000e+00,0.0000,41.621679
ecg_212,ecg,128,2,SDT,stall,5.000000e-03,2118,2118,126,0.9844,0,0,0,0.000000e+00,0.0000,41.621679
ecg_212,ecg,128,5,PROPOSED,none,0.000000e+00,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,30.157420
ecg_212,ecg,128,5,SDT,unbounded,1.750000e-02,930,930,136,1.0625,0,0,0,0.000000e+00,0.0000,29.132357
ecg_212,ecg,128,5,SDT,fifo_drop,1.750000e-02,930,922,128,1.0000,8,8,0,0.000000e+00,0.0000,28.301340
ecg_212,ecg,128,5,SDT,stall,1.750000e-02,922,922,128,1.0000,10,0,10,1.666667e-01,9.5238,28.073662
ecg_212,ecg,128,10,PROPOSED,none,0.000000e+00,527,527,128,1.0000,0,0,0,0.000000e+00,0.0000,25.779249
ecg_212,ecg,128,10,SDT,unbounded,2.666667e-02,527,527,130,1.0156,0,0,0,0.000000e+00,0.0000,25.714220
ecg_212,ecg,128,10,SDT,fifo_drop,2.666667e-02,527,525,128,1.0000,2,2,0,0.000000e+00,0.0000,22.860620
ecg_212,ecg,128,10,SDT,stall,2.666667e-02,526,526,128,1.0000,12,0,12,5.333333e-02,2.0000,25.372709
ecg_212,ecg,128,20,PROPOSED,none,0.000000e+00,327,327,128,1.0000,0,0,0,0.000000e+00,0.0000,19.042919
ecg_212,ecg,128,20,SDT,unbounded,4.400000e-02,328,328,128,1.0000,0,0,0,0.000000e+00,0.0000,20.824145
ecg_212,ecg,128,20,SDT,fifo_drop,4.400000e-02,328,328,128,1.0000,0,0,0,0.000000e+00,0.0000,20.824145
ecg_212,ecg,128,20,SDT,stall,4.400000e-02,328,328,128,1.0000,0,0,0,0.000000e+00,0.0000,20.824145
ecg_212,ecg,256,2,PROPOSED,none,0.000000e+00,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,42.569625
ecg_212,ecg,256,2,SDT,unbounded,5.000000e-03,2275,2275,281,1.0977,0,0,0,0.000000e+00,0.0000,43.166857
ecg_212,ecg,256,2,SDT,fifo_drop,5.000000e-03,2275,2250,256,1.0000,25,25,0,0.000000e+00,0.0000,40.646615
ecg_212,ecg,256,2,SDT,stall,5.000000e-03,2250,2250,256,1.0000,45,0,45,1.200000e-01,24.0000,39.201165
ecg_212,ecg,256,5,PROPOSED,none,0.000000e+00,1055,1055,256,1.0000,0,0,0,0.000000e+00,0.0000,30.976616
ecg_212,ecg,256,5,SDT,unbounded,1.500000e-02,1055,1055,257,1.0039,0,0,0,0.000000e+00,0.0000,30.212150
ecg_212,ecg,256,5,SDT,fifo_drop,1.500000e-02,1055,1054,256,1.0000,1,1,0,0.000000e+00,0.0000,30.000085
ecg_212,ecg,256,5,SDT,stall,1.500000e-02,1056,1056,256,1.0000,4,0,4,3.300000e-02,2.2000,30.172183
ecg_212,ecg,256,10,PROPOSED,none,0.000000e+00,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,26.973508
ecg_212,ecg,256,10,SDT,unbounded,2.250000e-02,654,654,254,0.9922,0,0,0,0.000000e+00,0.0000,27.057258
ecg_212,ecg,256,10,SDT,fifo_drop,2.250000e-02,654,654,254,0.9922,0,0,0,0.000000e+00,0.0000,27.057258
ecg_212,ecg,256,10,SDT,stall,2.250000e-02,654,654,254,0.9922,0,0,0,0.000000e+00,0.0000,27.057258
ecg_212,ecg,256,20,PROPOSED,none,0.000000e+00,455,455,256,1.0000,0,0,0,0.000000e+00,0.0000,22.900826
ecg_212,ecg,256,20,SDT,unbounded,3.000000e-02,453,453,253,0.9883,0,0,0,0.000000e+00,0.0000,24.722143
ecg_212,ecg,256,20,SDT,fifo_drop,3.000000e-02,453,453,253,0.9883,0,0,0,0.000000e+00,0.0000,24.722143
ecg_212,ecg,256,20,SDT,stall,3.000000e-02,453,453,253,0.9883,0,0,0,0.000000e+00,0.0000,24.722143
ecg_212,ecg,512,2,PROPOSED,none,0.000000e+00,2511,2511,512,1.0000,0,0,0,0.000000e+00,0.0000,44.063903
ecg_212,ecg,512,2,SDT,unbounded,3.333333e-03,2510,2510,513,1.0020,0,0,0,0.000000e+00,0.0000,45.393743
ecg_212,ecg,512,2,SDT,fifo_drop,3.333333e-03,2510,2509,512,1.0000,1,1,0,0.000000e+00,0.0000,45.338026
ecg_212,ecg,512,2,SDT,stall,3.333333e-03,2509,2509,512,1.0000,2,0,2,2.250000e-02,6.7500,45.188390
ecg_212,ecg,512,5,PROPOSED,none,0.000000e+00,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,32.833518
ecg_212,ecg,512,5,SDT,unbounded,1.166667e-02,1309,1309,509,0.9941,0,0,0,0.000000e+00,0.0000,33.063007
ecg_212,ecg,512,5,SDT,fifo_drop,1.166667e-02,1309,1309,509,0.9941,0,0,0,0.000000e+00,0.0000,33.063007
ecg_212,ecg,512,5,SDT,stall,1.166667e-02,1309,1309,509,0.9941,0,0,0,0.000000e+00,0.0000,33.063007
ecg_212,ecg,512,10,PROPOSED,none,0.000000e+00,911,911,512,1.0000,0,0,0,0.000000e+00,0.0000,29.138973
