signal,domain,mode,beta,buffer_size,overload,retained,expected,CR,snr_db,mse,max_error,snr_saturated,spectral_correlation
ecg_228,ecg,SPAN,1.0000,128,10,327,327,6.1162,23.82699448,3.988152e-04,0.10090909,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,128,10,327,327,6.1162,23.07139410,4.746044e-04,0.15100000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,128,10,327,327,6.1162,22.30316838,5.664406e-04,0.20187500,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,128,10,327,327,6.1162,21.99112146,6.086380e-04,0.20187500,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,128,20,227,227,8.8106,21.90035017,6.214929e-04,0.11000000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,128,20,227,227,8.8106,21.29329435,7.147296e-04,0.15800000,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,128,20,227,227,8.8106,21.90035017,6.214929e-04,0.11000000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,128,20,227,227,8.8106,21.69193873,6.520446e-04,0.12519231,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,128,20,227,227,8.8106,21.38962476,6.990507e-04,0.15800000,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,128,20,227,227,8.8106,21.05005694,7.559020e-04,0.15800000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,128,20,227,227,8.8106,21.29329435,7.147296e-04,0.15800000,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,128,20,227,227,8.8106,21.12170560,7.435336e-04,0.15800000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,128,20,227,227,8.8106,20.70514409,8.183833e-04,0.19333333,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,128,20,227,227,8.8106,19.57621739,1.061328e-03,0.27714286,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,128,50,167,167,11.9760,18.35651072,1.405465e-03,0.19895522,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,128,50,167,167,11.9760,20.46589523,8.647322e-04,0.17818182,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,128,50,167,167,11.9760,18.35651072,1.405465e-03,0.19895522,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,128,50,167,167,11.9760,19.27767220,1.136852e-03,0.15177966,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,128,50,167,167,11.9760,20.71916561,8.157454e-04,0.14000000,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,128,50,167,167,11.9760,20.17782292,9.240360e-04,0.19750000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,128,50,167,167,11.9760,20.46589523,8.647322e-04,0.17818182,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,128,50,167,167,11.9760,19.77596884,1.013618e-03,0.26250000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,128,50,167,167,11.9760,18.90269525,1.239372e-03,0.26250000,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,128,50,167,167,11.9760,18.64940560,1.313804e-03,0.28846154,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,128,100,147,147,13.6054,16.82701198,1.998803e-03,0.20500000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,128,100,147,147,13.6054,18.03982151,1.511782e-03,0.35062500,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,128,100,147,147,13.6054,16.82701198,1.998803e-03,0.20500000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,128,100,147,147,13.6054,18.98577850,1.215887e-03,0.18477011,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,128,100,147,147,13.6054,19.73393954,1.023475e-03,0.12428571,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,128,100,147,147,13.6054,19.88228551,9.891055e-04,0.13595238,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,128,100,147,147,13.6054,18.03982151,1.511782e-03,0.35062500,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,128,100,147,147,13.6054,18.33130710,1.413645e-03,0.35062500,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,128,100,147,147,13.6054,17.87658761,1.569685e-03,0.34500000,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,128,100,147,147,13.6054,15.88727408,2.481669e-03,0.51717391,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,256,2,1255,1255,1.5936,42.32315082,5.638403e-06,0.01000000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,256,2,1255,1255,1.5936,41.74646196,6.439097e-06,0.01250000,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,256,2,1255,1255,1.5936,42.32315082,5.638403e-06,0.01000000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,256,2,1255,1255,1.5936,42.19642978,5.805347e-06,0.01000000,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,256,2,1255,1255,1.5936,42.12197652,5.905729e-06,0.01000000,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,256,2,1255,1255,1.5936,41.92966107,6.173125e-06,0.01250000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,256,2,1255,1255,1.5936,41.74646196,6.439097e-06,0.01250000,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,256,2,1255,1255,1.5936,41.07108982,7.522500e-06,0.01250000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,256,2,1255,1255,1.5936,40.90663777,7.812812e-06,0.01500000,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,256,2,1255,1255,1.5936,40.17577312,9.244722e-06,0.01500000,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,256,3,922,922,2.1692,36.83670082,1.994349e-05,0.01750000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,256,3,922,922,2.1692,35.86392627,2.495046e-05,0.02750000,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,256,3,922,922,2.1692,36.83670082,1.994349e-05,0.01750000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,256,3,922,922,2.1692,36.79016984,2.015831e-05,0.01666667,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,256,3,922,922,2.1692,36.62451089,2.094209e-05,0.02000000,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,256,3,922,922,2.1692,36.20208680,2.308142e-05,0.02750000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,256,3,922,922,2.1692,35.86392627,2.495046e-05,0.02750000,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,256,3,922,922,2.1692,35.46833701,2.732986e-05,0.03125000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,256,3,922,922,2.1692,35.10523380,2.971309e-05,0.03125000,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,256,3,922,922,2.1692,34.59197115,3.344060e-05,0.03125000,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,256,5,655,655,3.0534,31.77150296,6.402077e-05,0.03500000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,256,5,655,655,3.0534,31.30559276,7.127084e-05,0.04125000,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,256,5,655,655,3.0534,31.77150296,6.402077e-05,0.03500000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,256,5,655,655,3.0534,31.60597276,6.650800e-05,0.03750000,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,256,5,655,655,3.0534,31.56270668,6.717389e-05,0.03900000,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,256,5,655,655,3.0534,31.32542285,7.094616e-05,0.04125000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,256,5,655,655,3.0534,31.30559276,7.127084e-05,0.04125000,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,256,5,655,655,3.0534,30.97438839,7.691877e-05,0.07166667,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,256,5,655,655,3.0534,30.37915053,8.821778e-05,0.07166667,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,256,5,655,655,3.0534,29.94293304,9.753890e-05,0.07166667,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,256,10,455,455,4.3956,27.74333914,1.618592e-04,0.06250000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,256,10,455,455,4.3956,27.18817337,1.839305e-04,0.07166667,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,256,10,455,455,4.3956,27.74333914,1.618592e-04,0.06250000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,256,10,455,455,4.3956,27.48248237,1.718790e-04,0.06615385,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,256,10,455,455,4.3956,27.41351814,1.746302e-04,0.06615385,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,256,10,455,455,4.3956,27.10375210,1.875409e-04,0.07937500,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,256,10,455,455,4.3956,27.18817337,1.839305e-04,0.07166667,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,256,10,455,455,4.3956,26.36289744,2.224239e-04,0.09000000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,256,10,455,455,4.3956,26.48144898,2.164344e-04,0.08300000,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,256,10,455,455,4.3956,25.55244079,2.680570e-04,0.08300000,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,256,20,355,355,5.6338,25.44724961,2.746289e-04,0.07343750,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,256,20,355,355,5.6338,25.05045182,3.009026e-04,0.09400000,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,256,20,355,355,5.6338,25.44724961,2.746289e-04,0.07343750,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,256,20,355,355,5.6338,25.35383126,2.806002e-04,0.08681818,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,256,20,355,355,5.6338,25.17703496,2.922589e-04,0.08103448,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,256,20,355,355,5.6338,25.56097326,2.675308e-04,0.08000000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,256,20,355,355,5.6338,25.05045182,3.009026e-04,0.09400000,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,256,20,355,355,5.6338,24.46415285,3.443943e-04,0.11590909,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,256,20,355,355,5.6338,24.01361535,3.820407e-04,0.11590909,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,256,20,355,355,5.6338,23.82226738,3.992496e-04,0.11590909,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,256,50,295,295,6.7797,21.11806652,7.441569e-04,0.19895522,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,256,50,295,295,6.7797,23.63945757,4.164141e-04,0.15666667,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,256,50,295,295,6.7797,21.11806652,7.441569e-04,0.19895522,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,256,50,295,295,6.7797,24.33256612,3.549887e-04,0.07750000,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,256,50,295,295,6.7797,24.39706181,3.497559e-04,0.08937500,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,256,50,295,295,6.7797,24.29973153,3.576828e-04,0.09956522,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,256,50,295,295,6.7797,23.63945757,4.164141e-04,0.15666667,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,256,50,295,295,6.7797,23.31151736,4.490756e-04,0.15666667,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,256,50,295,295,6.7797,23.50871666,4.291405e-04,0.10090909,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,256,50,295,295,6.7797,23.26077580,4.543532e-04,0.12428571,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,256,100,275,275,7.2727,21.99431456,6.081906e-04,0.15000000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,256,100,275,275,7.2727,23.04240826,4.777826e-04,0.15666667,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,256,100,275,275,7.2727,21.99431456,6.081906e-04,0.15000000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,256,100,275,275,7.2727,23.65893470,4.145508e-04,0.09300000,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,256,100,275,275,7.2727,24.04870423,3.789664e-04,0.08700000,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,256,100,275,275,7.2727,23.48929864,4.310636e-04,0.11464286,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,256,100,275,275,7.2727,23.04240826,4.777826e-04,0.15666667,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,256,100,275,275,7.2727,23.40035297,4.399830e-04,0.10200000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,256,100,275,275,7.2727,23.21452744,4.592175e-04,0.10090909,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,256,100,275,275,7.2727,22.75463464,5.105141e-04,0.13000000,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,512,2,1511,1511,1.3236,46.58910089,2.111354e-06,0.00625000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,512,2,1511,1511,1.3236,45.63962890,2.627292e-06,0.00833333,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,512,2,1511,1511,1.3236,46.58910089,2.111354e-06,0.00625000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,512,2,1511,1511,1.3236,46.44219925,2.183993e-06,0.00666667,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,512,2,1511,1511,1.3236,46.31261853,2.250139e-06,0.00750000,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,512,2,1511,1511,1.3236,46.03876127,2.396597e-06,0.00750000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,512,2,1511,1511,1.3236,45.63962890,2.627292e-06,0.00833333,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,512,2,1511,1511,1.3236,45.42611272,2.759687e-06,0.00833333,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,512,2,1511,1511,1.3236,45.37904811,2.789757e-06,0.00833333,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,512,2,1511,1511,1.3236,44.86047160,3.143576e-06,0.00833333,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,512,3,1178,1178,1.6978,40.74338775,8.112083e-06,0.01071429,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,512,3,1178,1178,1.6978,40.16762494,9.262083e-06,0.01250000,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,512,3,1178,1178,1.6978,40.74338775,8.112083e-06,0.01071429,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,512,3,1178,1178,1.6978,40.81499873,7.979420e-06,0.01000000,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,512,3,1178,1178,1.6978,40.77203495,8.058750e-06,0.01000000,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,512,3,1178,1178,1.6978,40.46700948,8.645104e-06,0.01250000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,512,3,1178,1178,1.6978,40.16762494,9.262083e-06,0.01250000,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,512,3,1178,1178,1.6978,39.96343585,9.707951e-06,0.01250000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,512,3,1178,1178,1.6978,39.53694380,1.070969e-05,0.01625000,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,512,3,1178,1178,1.6978,38.84078321,1.257167e-05,0.01875000,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,512,5,911,911,2.1954,36.64674210,2.083517e-05,0.01928571,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,512,5,911,911,2.1954,36.20649930,2.305798e-05,0.02333333,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,512,5,911,911,2.1954,36.64674210,2.083517e-05,0.01928571,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,512,5,911,911,2.1954,36.67189049,2.071487e-05,0.01928571,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,512,5,911,911,2.1954,36.63486439,2.089223e-05,0.01833333,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,512,5,911,911,2.1954,36.48706072,2.161549e-05,0.01833333,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,512,5,911,911,2.1954,36.20649930,2.305798e-05,0.02333333,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,512,5,911,911,2.1954,35.71124928,2.584320e-05,0.02666667,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,512,5,911,911,2.1954,35.32138918,2.827042e-05,0.03000000,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,512,5,911,911,2.1954,35.00953875,3.037507e-05,0.04000000,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,512,10,711,711,2.8129,33.64808294,4.155879e-05,0.02800000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,512,10,711,711,2.8129,33.20968293,4.597300e-05,0.03500000,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,512,10,711,711,2.8129,33.64808294,4.155879e-05,0.02800000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,512,10,711,711,2.8129,33.84798286,3.968925e-05,0.02642857,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,512,10,711,711,2.8129,33.72838387,4.079743e-05,0.02714286,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,512,10,711,711,2.8129,33.34429076,4.456995e-05,0.03000000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,512,10,711,711,2.8129,33.20968293,4.597300e-05,0.03500000,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,512,10,711,711,2.8129,32.97047186,4.857625e-05,0.03500000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,512,10,711,711,2.8129,32.77791584,5.077847e-05,0.04750000,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,512,10,711,711,2.8129,31.96104263,6.128680e-05,0.05500000,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,512,20,611,611,3.2733,31.94831466,6.146667e-05,0.04000000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,512,20,611,611,3.2733,31.89405839,6.223939e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,512,20,611,611,3.2733,31.94831466,6.146667e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,512,20,611,611,3.2733,32.29947983,5.669218e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,512,20,611,611,3.2733,32.14826891,5.870084e-05,0.03666667,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,512,20,611,611,3.2733,31.99222525,6.084833e-05,0.03666667,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,512,20,611,611,3.2733,31.89405839,6.223939e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,512,20,611,611,3.2733,31.40913872,6.959168e-05,0.04800000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,512,20,611,611,3.2733,31.05808571,7.545058e-05,0.07166667,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,512,20,611,611,3.2733,30.54564926,8.489972e-05,0.07750000,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,512,50,551,551,3.6298,31.32949849,7.087961e-05,0.04000000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,512,50,551,551,3.6298,31.26614127,7.192122e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,512,50,551,551,3.6298,31.32949849,7.087961e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,512,50,551,551,3.6298,31.46169176,6.875464e-05,0.03630435,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,512,50,551,551,3.6298,31.59842404,6.662370e-05,0.02750000,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,512,50,551,551,3.6298,31.40173173,6.971047e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,512,50,551,551,3.6298,31.26614127,7.192122e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,512,50,551,551,3.6298,31.10695176,7.460639e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,512,50,551,551,3.6298,30.38583671,8.808207e-05,0.07750000,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,512,50,551,551,3.6298,29.78720167,1.011000e-04,0.07750000,0,-1.00000000
ecg_228,ecg,REF_INTERP_ERROR,-1.0000,512,100,531,531,3.7665,31.06027836,7.541250e-05,0.04000000,0,-1.00000000
ecg_228,ecg,REF_VW_AREA,-1.0000,512,100,531,531,3.7665,30.95239069,7.730937e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,0.0000,512,100,531,531,3.7665,31.06027836,7.541250e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,0.2500,512,100,531,531,3.7665,31.21630940,7.275121e-05,0.03630435,0,-1.00000000
ecg_228,ecg,SPAN,0.5000,512,100,531,531,3.7665,31.17063946,7.352029e-05,0.03500000,0,-1.00000000
ecg_228,ecg,SPAN,0.7500,512,100,531,531,3.7665,31.21907487,7.270490e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,1.0000,512,100,531,531,3.7665,30.95239069,7.730937e-05,0.04000000,0,-1.00000000
ecg_228,ecg,SPAN,1.2500,512,100,531,531,3.7665,30.67645308,8.238077e-05,0.07166667,0,-1.00000000
ecg_228,ecg,SPAN,1.5000,512,100,531,531,3.7665,30.20573205,9.181169e-05,0.07750000,0,-1.00000000
ecg_228,ecg,SPAN,2.0000,512,100,531,531,3.7665,29.61036359,1.053016e-04,0.07750000,0,-1.00000000
vib_normal_0hp,vibration,REF_INTERP_ERROR,-1.0000,32,2,1031,1031,1.9399,24.00749817,2.170878e-05,0.01974867,0,0.99917490
vib_normal_0hp,vibration,REF_VW_AREA,-1.0000,32,2,1031,1031,1.9399,23.17050360,2.632297e-05,0.02273875,0,0.99895240
vib_normal_0hp,vibration,SPAN,0.0000,32,2,1031,1031,1.9399,24.00749817,2.170878e-05,0.01974867,0,0.99917490
vib_normal_0hp,vibration,SPAN,0.2500,32,2,1031,1031,1.9399,24.02468723,2.162303e-05,0.01974867,0,0.99917807
vib_normal_0hp,vibration,SPAN,0.5000,32,2,1031,1031,1.9399,23.85772464,2.247051e-05,0.02023600,0,0.99900566
vib_normal_0hp,vibration,SPAN,0.7500,32,2,1031,1031,1.9399,23.47025641,2.456743e-05,0.02211350,0,0.99893648
vib_normal_0hp,vibration,SPAN,1.0000,32,2,1031,1031,1.9399,23.17050360,2.632297e-05,0.02273875,0,0.99895240
vib_normal_0hp,vibration,SPAN,1.2500,32,2,1031,1031,1.9399,22.78556186,2.876267e-05,0.02868450,0,0.99891759
vib_normal_0hp,vibration,SPAN,1.5000,32,2,1031,1031,1.9399,22.27066445,3.238313e-05,0.02868450,0,0.99868988
vib_normal_0hp,vibration,SPAN,2.0000,32,2,1031,1031,1.9399,21.70292765,3.690562e-05,0.02868450,0,0.99868563
vib_normal_0hp,vibration,REF_INTERP_ERROR,-1.0000,32,3,698,698,2.8653,18.07858296,8.502116e-05,0.03671650,0,0.99677883
vib_normal_0hp,vibration,REF_VW_AREA,-1.0000,32,3,698,698,2.8653,17.08089196,1.069784e-04,0.04469550,0,0.99594333
vib_normal_0hp,vibration,SPAN,0.0000,32,3,698,698,2.8653,18.07858296,8.502116e-05,0.03671650,0,0.99677883
vib_normal_0hp,vibration,SPAN,0.2500,32,3,698,698,2.8653,17.90396750,8.850923e-05,0.04510220,0,0.99680397
vib_normal_0hp,vibration,SPAN,0.5000,32,3,698,698,2.8653,17.70483023,9.266213e-05,0.04510220,0,0.99678939
vib_normal_0hp,vibration,SPAN,0.7500,32,3,698,698,2.8653,17.36438524,1.002182e-04,0.04510220,0,0.99630338
vib_normal_0hp,vibration,SPAN,1.0000,32,3,698,698,2.8653,17.08089196,1.069784e-04,0.04469550,0,0.99594333
vib_normal_0hp,vibration,SPAN,1.2500,32,3,698,698,2.8653,16.74373757,1.156143e-04,0.04469550,0,0.99541186
vib_normal_0hp,vibration,SPAN,1.5000,32,3,698,698,2.8653,16.45594188,1.235353e-04,0.04596467,0,0.99511834
vib_normal_0hp,vibration,SPAN,2.0000,32,3,698,698,2.8653,15.61468121,1.499399e-04,0.05215333,0,0.99362400
vib_normal_0hp,vibration,REF_INTERP_ERROR,-1.0000,32,5,431,431,4.6404,11.64756007,3.737914e-04,0.08010886,0,0.98915008
vib_normal_0hp,vibration,REF_VW_AREA,-1.0000,32,5,431,431,4.6404,9.90980733,5.577051e-04,0.11855300,0,0.98494494
vib_normal_0hp,vibration,SPAN,0.0000,32,5,431,431,4.6404,11.64756007,3.737914e-04,0.08010886,0,0.98915008
vib_normal_0hp,vibration,SPAN,0.2500,32,5,431,431,4.6404,11.20420142,4.139665e-04,0.08690920,0,0.98770853
vib_normal_0hp,vibration,SPAN,0.5000,32,5,431,431,4.6404,10.87061384,4.470169e-04,0.11855300,0,0.98576242
vib_normal_0hp,vibration,SPAN,0.7500,32,5,431,431,4.6404,10.37858966,5.006409e-04,0.11855300,0,0.98154441
vib_normal_0hp,vibration,SPAN,1.0000,32,5,431,431,4.6404,9.90980733,5.577051e-04,0.11855300,0,0.98494494
vib_normal_0hp,vibration,SPAN,1.2500,32,5,431,431,4.6404,10.04726618,5.403295e-04,0.11855300,0,0.98378643
vib_normal_0hp,vibration,SPAN,1.5000,32,5,431,431,4.6404,9.63475710,5.941685e-04,0.11855300,0,0.98086801
vib_normal_0hp,vibration,SPAN,2.0000,32,5,431,431,4.6404,9.16425769,6.621548e-04,0.11855300,0,0.98131131
vib_normal_0hp,vibration,REF_INTERP_ERROR,-1.0000,32,10,231,231,8.6580,2.53359088,3.048079e-03,0.23968009,0,0.91067628
vib_normal_0hp,vibration,REF_VW_AREA,-1.0000,32,10,231,231,8.6580,1.72952129,3.668033e-03,0.29091350,0,0.90537179
vib_normal_0hp,vibration,SPAN,0.0000,32,10,231,231,8.6580,2.53359088,3.048079e-03,0.23968009,0,0.91067628
vib_normal_0hp,vibration,SPAN,0.2500,32,10,231,231,8.6580,2.19914294,3.292085e-03,0.25027893,0,0.91082906
vib_normal_0hp,vibration,SPAN,0.5000,32,10,231,231,8.6580,2.43950880,3.114831e-03,0.23786260,0,0.92542410
vib_normal_0hp,vibration,SPAN,0.7500,32,10,231,231,8.6580,2.10325992,3.365575e-03,0.25703568,0,0.92737270
vib_normal_0hp,vibration,SPAN,1.0000,32,10,231,231,8.6580,1.72952129,3.668033e-03,0.29091350,0,0.90537179
vib_normal_0hp,vibration,SPAN,1.2500,32,10,231,231,8.6580,1.62867719,3.754202e-03,0.28934900,0,0.89828442
vib_normal_0hp,vibration,SPAN,1.5000,32,10,231,231,8.6580,1.55189514,3.821165e-03,0.28934900,0,0.89381238
vib_normal_0hp,vibration,SPAN,2.0000,32,10,231,231,8.6580,1.15208804,4.189638e-03,0.26214600,0,0.88202046
vib_normal_0hp,vibration,REF_INTERP_ERROR,-1.0000,32,20,131,131,15.2672,0.74127110,4.605303e-03,0.22944217,0,0.85706295
vib_normal_0hp,vibration,REF_VW_AREA,-1.0000,32,20,131,131,15.2672,0.13873091,5.290689e-03,0.28094773,0,0.84890969
