signal,domain,mode,buffer_size,overload,retained,expected,drops,snr_db,mse,max_error,deriv_ratio,snr_saturated,spectral_correlation
ecg_100,ecg,DROP_LOW_VARIANCE,128,10,327,327,1673,21.481872,9.212197e-04,0.155127,0.656061,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,128,10,327,327,1673,26.219795,3.094360e-04,0.070000,0.708686,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,128,10,327,327,1673,25.975181,3.273651e-04,0.065357,0.712176,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,128,10,327,327,1673,9.985289,1.300234e-02,1.045000,0.478856,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,128,10,327,327,1673,22.293630,7.641653e-04,0.113636,0.673513,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,128,10,327,327,1673,24.758730,4.331890e-04,0.104508,0.703316,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,128,10,327,327,1673,25.988186,3.263862e-04,0.072895,0.699020,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,128,10,327,327,1673,30.705964,1.101423e-04,0.035000,0.800779,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,128,10,327,327,1673,30.521758,1.149144e-04,0.035357,0.798899,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,128,10,327,327,1673,29.234663,1.545554e-04,0.087500,0.770439,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,128,10,327,327,1673,31.284511,9.640494e-05,0.028462,0.823600,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,128,10,327,327,1673,30.054994,1.279532e-04,0.077500,0.815009,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,128,10,327,327,1673,21.579976,9.006433e-04,0.396667,0.780373,0,-1.000000
ecg_100,ecg,DROP,128,20,227,227,1773,6.622499,2.820334e-02,1.411250,0.337629,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,128,20,227,227,1773,6.336843,3.012077e-02,1.406250,0.272654,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,128,20,227,227,1773,13.815021,5.383296e-03,0.231308,0.605585,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,128,20,227,227,1773,23.107428,6.335889e-04,0.107500,0.667338,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,128,20,227,227,1773,23.066036,6.396565e-04,0.107500,0.668949,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,128,20,227,227,1773,6.933608,2.625364e-02,1.432500,0.318566,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,128,20,227,227,1773,18.708050,1.744799e-03,0.150361,0.654450,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,128,20,227,227,1773,21.328034,9.544363e-04,0.128279,0.668680,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,128,20,227,227,1773,20.797154,1.078537e-03,0.097857,0.658746,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,128,20,227,227,1773,27.844159,2.128798e-04,0.087647,0.744395,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,128,20,227,227,1773,27.748026,2.176445e-04,0.087647,0.746275,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,128,20,227,227,1773,27.184140,2.478200e-04,0.132500,0.728554,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,128,20,227,227,1773,29.605631,1.419016e-04,0.039500,0.771244,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,128,20,227,227,1773,28.149749,1.984155e-04,0.092500,0.767486,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,128,20,227,227,1773,21.793147,8.575031e-04,0.293333,0.753792,0,-1.000000
ecg_100,ecg,DROP,128,30,194,194,1806,6.164585,3.133949e-02,1.434167,0.126594,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,128,30,194,194,1806,6.542289,2.872906e-02,1.363833,0.124715,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,128,30,194,194,1806,12.815936,6.775740e-03,0.267967,0.587327,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,128,30,194,194,1806,20.929116,1.046258e-03,0.109792,0.652571,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,128,30,194,194,1806,20.176119,1.244338e-03,0.150586,0.651497,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,128,30,194,194,1806,6.085254,3.191721e-02,1.466667,0.131964,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,128,30,194,194,1806,12.643844,7.049625e-03,0.325401,0.622768,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,128,30,194,194,1806,19.040934,1.616058e-03,0.142525,0.653108,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,128,30,194,194,1806,19.363662,1.500321e-03,0.114121,0.650691,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,128,30,194,194,1806,27.463104,2.324021e-04,0.091250,0.726675,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,128,30,194,194,1806,26.893386,2.649792e-04,0.083182,0.729628,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,128,30,194,194,1806,26.028901,3.233406e-04,0.135000,0.720499,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,128,30,194,194,1806,28.947065,1.651368e-04,0.039500,0.746006,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,128,30,194,194,1806,26.863264,2.668234e-04,0.135000,0.746812,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,128,30,194,194,1806,18.600664,1.788480e-03,0.446250,0.749228,0,-1.000000
ecg_100,ecg,DROP,128,50,167,167,1833,4.788975,4.301826e-02,1.356200,0.158545,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,128,50,167,167,1833,6.220483,3.093870e-02,1.450000,0.094375,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,128,50,167,167,1833,10.546068,1.142730e-02,0.338903,0.571755,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,128,50,167,167,1833,17.492114,2.308548e-03,0.188558,0.632971,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,128,50,167,167,1833,17.026329,2.569908e-03,0.188558,0.627870,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,128,50,167,167,1833,5.451747,3.692969e-02,1.351000,0.152101,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,128,50,167,167,1833,14.488993,4.609471e-03,0.253750,0.625185,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,128,50,167,167,1833,17.405000,2.355322e-03,0.182949,0.633508,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,128,50,167,167,1833,17.314602,2.404862e-03,0.147845,0.638609,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,128,50,167,167,1833,24.828226,4.263123e-04,0.094828,0.709491,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,128,50,167,167,1833,24.905953,4.187503e-04,0.094828,0.710297,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,128,50,167,167,1833,24.839817,4.251760e-04,0.167857,0.694724,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,128,50,167,167,1833,27.967110,2.069376e-04,0.043830,0.722110,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,128,50,167,167,1833,25.415849,3.723621e-04,0.163333,0.713250,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,128,50,167,167,1833,14.414703,4.688998e-03,0.735000,0.692845,0,-1.000000
ecg_100,ecg,DROP,256,2,1255,1255,745,32.585671,7.144687e-05,0.095000,0.909250,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,256,2,1255,1255,745,32.347293,7.547812e-05,0.095000,0.911398,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,256,2,1255,1255,745,37.330262,2.396206e-05,0.028077,0.902806,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,256,2,1255,1255,745,37.052994,2.554177e-05,0.032500,0.953819,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,256,2,1255,1255,745,37.052994,2.554177e-05,0.032500,0.953819,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,256,2,1255,1255,745,32.617319,7.092812e-05,0.110000,0.913814,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,2,1255,1255,745,35.979590,3.270328e-05,0.031452,0.901463,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,256,2,1255,1255,745,37.096264,2.528855e-05,0.027222,0.926970,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,256,2,1255,1255,745,37.046128,2.558218e-05,0.025000,0.924017,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,256,2,1255,1255,745,46.102750,3.178889e-06,0.006667,0.993825,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,2,1255,1255,745,45.815167,3.396516e-06,0.006667,0.994362,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,256,2,1255,1255,745,45.514200,3.640243e-06,0.007500,0.991140,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,256,2,1255,1255,745,47.746338,2.177292e-06,0.005000,0.997852,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,256,2,1255,1255,745,47.675785,2.212951e-06,0.005000,0.995973,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,256,2,1255,1255,745,35.141589,3.966354e-05,0.087500,0.966438,0,-1.000000
ecg_100,ecg,DROP,256,3,922,922,1078,26.318559,3.024785e-04,0.208333,0.860921,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,256,3,922,922,1078,26.000378,3.254712e-04,0.185000,0.863069,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,256,3,922,922,1078,33.342668,6.001828e-05,0.038333,0.831118,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,256,3,922,922,1078,33.381627,5.948229e-05,0.037097,0.890187,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,256,3,922,922,1078,33.315492,6.039503e-05,0.037097,0.890724,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,256,3,922,922,1078,26.374656,2.985965e-04,0.193333,0.808028,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,3,922,922,1078,32.807149,6.789464e-05,0.040000,0.834609,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,256,3,922,922,1078,33.683618,5.548666e-05,0.032500,0.866559,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,256,3,922,922,1078,33.602080,5.653826e-05,0.031667,0.859041,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,256,3,922,922,1078,40.277051,1.215753e-05,0.014286,0.977715,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,3,922,922,1078,39.963357,1.306817e-05,0.015000,0.977178,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,256,3,922,922,1078,39.822897,1.349773e-05,0.020000,0.970466,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,256,3,922,922,1078,42.219019,7.774071e-06,0.010000,0.984427,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,256,3,922,922,1078,42.025322,8.128646e-06,0.011667,0.981743,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,256,3,922,922,1078,32.192578,7.821545e-05,0.095000,0.957310,0,-1.000000
ecg_100,ecg,DROP,256,4,755,755,1245,23.971569,5.192703e-04,0.255000,0.765338,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,256,4,755,755,1245,22.652255,7.035984e-04,0.292500,0.764264,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,256,4,755,755,1245,31.374358,9.443100e-05,0.038333,0.794603,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,256,4,755,755,1245,32.205985,7.797437e-05,0.037097,0.855014,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,256,4,755,755,1245,32.152166,7.894667e-05,0.037097,0.854209,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,256,4,755,755,1245,21.237386,9.745672e-04,0.355000,0.745201,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,4,755,755,1245,30.824534,1.071759e-04,0.051071,0.796214,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,256,4,755,755,1245,31.902337,8.362125e-05,0.036842,0.827091,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,256,4,755,755,1245,32.033385,8.113568e-05,0.041000,0.812055,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,256,4,755,755,1245,37.272542,2.428265e-05,0.020909,0.944691,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,4,755,755,1245,36.992137,2.590220e-05,0.025000,0.940932,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,256,4,755,755,1245,36.297964,3.039163e-05,0.046250,0.931534,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,256,4,755,755,1245,39.142004,1.578883e-05,0.012000,0.969929,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,256,4,755,755,1245,38.926385,1.659250e-05,0.020000,0.967512,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,256,4,755,755,1245,30.677116,1.108763e-04,0.108333,0.944154,0,-1.000000
ecg_100,ecg,DROP,256,5,655,655,1345,17.633582,2.234561e-03,0.503000,0.676467,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,256,5,655,655,1345,18.775184,1.718035e-03,0.447000,0.698215,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,256,5,655,655,1345,30.585494,1.132403e-04,0.048261,0.765606,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,256,5,655,655,1345,30.589083,1.131467e-04,0.045000,0.827628,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,256,5,655,655,1345,30.451316,1.167935e-04,0.045000,0.826822,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,256,5,655,655,1345,17.866301,2.117973e-03,0.484000,0.684253,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,5,655,655,1345,30.312177,1.205959e-04,0.061538,0.773124,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,256,5,655,655,1345,31.212155,9.802456e-05,0.059091,0.794335,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,256,5,655,655,1345,30.680888,1.107801e-04,0.043333,0.784669,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,256,5,655,655,1345,35.368985,3.764020e-05,0.023333,0.918915,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,5,655,655,1345,35.255447,3.863721e-05,0.026000,0.916499,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,256,5,655,655,1345,34.499692,4.598130e-05,0.046250,0.898241,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,256,5,655,655,1345,37.191262,2.474139e-05,0.016875,0.951403,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,256,5,655,655,1345,36.619844,2.822059e-05,0.032500,0.954088,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,256,5,655,655,1345,28.046186,2.032038e-04,0.210000,0.924017,0,-1.000000
ecg_100,ecg,DROP,256,6,589,589,1411,16.260691,3.065359e-03,0.642500,0.645322,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,256,6,589,589,1411,16.904327,2.643125e-03,0.655000,0.680763,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,256,6,589,589,1411,29.821545,1.350193e-04,0.057857,0.747886,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,256,6,589,589,1411,29.958947,1.308144e-04,0.047500,0.807491,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,256,6,589,589,1411,29.986273,1.299939e-04,0.047500,0.809370,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,256,6,589,589,1411,17.079089,2.538876e-03,0.605000,0.673513,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,6,589,589,1411,29.791587,1.359539e-04,0.051250,0.753792,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,256,6,589,589,1411,30.257054,1.221364e-04,0.047500,0.786280,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,256,6,589,589,1411,30.370596,1.189846e-04,0.050000,0.763190,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,256,6,589,589,1411,33.898111,5.281281e-05,0.035357,0.896630,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,6,589,589,1411,33.824284,5.371826e-05,0.035000,0.890187,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,256,6,589,589,1411,33.432813,5.878535e-05,0.040000,0.875151,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,256,6,589,589,1411,35.957123,3.287291e-05,0.017727,0.932340,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,256,6,589,589,1411,35.158617,3.950833e-05,0.045000,0.930192,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,256,6,589,589,1411,25.009044,4.089272e-04,0.326000,0.904417,0,-1.000000
ecg_100,ecg,DROP,256,10,455,455,1545,11.201552,9.826417e-03,0.905000,0.555914,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,256,10,455,455,1545,10.913152,1.050111e-02,1.167500,0.567727,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,256,10,455,455,1545,25.416429,3.723124e-04,0.080000,0.703584,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,256,10,455,455,1545,28.119041,1.998234e-04,0.055000,0.764264,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,256,10,455,455,1545,27.944415,2.080218e-04,0.055000,0.761847,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,256,10,455,455,1545,10.974863,1.035295e-02,1.082000,0.532823,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,10,455,455,1545,28.205273,1.958949e-04,0.051250,0.715130,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,256,10,455,455,1545,27.614875,2.244207e-04,0.074571,0.742516,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,256,10,455,455,1545,27.938512,2.083047e-04,0.067222,0.733656,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,256,10,455,455,1545,32.698917,6.960792e-05,0.035000,0.847765,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,10,455,455,1545,32.324792,7.587019e-05,0.035357,0.843737,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,256,10,455,455,1545,31.771639,8.617604e-05,0.060000,0.834340,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,256,10,455,455,1545,33.435666,5.874674e-05,0.024375,0.879447,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,256,10,455,455,1545,32.434669,7.397474e-05,0.060000,0.875420,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,256,10,455,455,1545,23.855590,5.333244e-04,0.210000,0.816351,0,-1.000000
ecg_100,ecg,DROP,256,20,355,355,1645,7.032472,2.566275e-02,1.334500,0.351859,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,256,20,355,355,1645,7.022189,2.572358e-02,1.411250,0.426500,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,256,20,355,355,1645,23.727581,5.492781e-04,0.096129,0.666264,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,256,20,355,355,1645,25.602739,3.566782e-04,0.080825,0.723453,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,256,20,355,355,1645,25.569741,3.593985e-04,0.080825,0.725601,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,256,20,355,355,1645,7.402298,2.356788e-02,1.352500,0.357766,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,20,355,355,1645,25.465375,3.681399e-04,0.066667,0.690428,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,256,20,355,355,1645,24.017432,5.138154e-04,0.108407,0.710565,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,256,20,355,355,1645,22.453201,7.365976e-04,0.110614,0.697409,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,256,20,355,355,1645,30.418531,1.176785e-04,0.055455,0.801584,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,20,355,355,1645,30.033230,1.285960e-04,0.066471,0.803195,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,256,20,355,355,1645,30.650097,1.115683e-04,0.062500,0.795946,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,256,20,355,355,1645,31.928827,8.311275e-05,0.028462,0.835951,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,256,20,355,355,1645,30.361681,1.192291e-04,0.077500,0.830850,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,256,20,355,355,1645,21.291587,9.624800e-04,0.447000,0.796751,0,-1.000000
ecg_100,ecg,DROP,256,30,322,322,1678,6.191433,3.114634e-02,1.340333,0.371191,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,256,30,322,322,1678,6.674178,2.786972e-02,1.434167,0.224057,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,256,30,322,322,1678,23.366231,5.969353e-04,0.096129,0.654182,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,256,30,322,322,1678,25.262306,3.857623e-04,0.080825,0.710834,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,256,30,322,322,1678,25.363145,3.769084e-04,0.080825,0.711102,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,256,30,322,322,1678,5.315379,3.810768e-02,1.342000,0.389717,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,30,322,322,1678,23.668407,5.568134e-04,0.088710,0.687743,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,256,30,322,322,1678,22.379019,7.492874e-04,0.110644,0.692039,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,256,30,322,322,1678,23.410763,5.908457e-04,0.106538,0.691234,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,256,30,322,322,1678,30.050248,1.280931e-04,0.055455,0.794603,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,30,322,322,1678,30.383155,1.186410e-04,0.055455,0.794872,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,256,30,322,322,1678,29.649044,1.404902e-04,0.062500,0.782790,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,256,30,322,322,1678,31.183596,9.867128e-05,0.028462,0.822258,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,256,30,322,322,1678,30.029009,1.287210e-04,0.077500,0.813398,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,256,30,322,322,1678,20.792824,1.079613e-03,0.450000,0.795140,0,-1.000000
ecg_100,ecg,DROP,256,50,295,295,1705,6.371793,2.987934e-02,1.339700,0.222446,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,256,50,295,295,1705,5.110566,3.994789e-02,1.356200,0.250369,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,256,50,295,295,1705,23.238794,6.147110e-04,0.099194,0.647469,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,256,50,295,295,1705,24.758281,4.332337e-04,0.080825,0.701973,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,256,50,295,295,1705,24.944975,4.150046e-04,0.080825,0.705195,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,256,50,295,295,1705,5.485957,3.663993e-02,1.353400,0.239361,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,50,295,295,1705,21.135544,9.976907e-04,0.108407,0.675393,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,256,50,295,295,1705,22.029145,8.121493e-04,0.088173,0.690965,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,256,50,295,295,1705,22.887217,6.665438e-04,0.120123,0.682910,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,256,50,295,295,1705,28.195661,1.963289e-04,0.091143,0.780910,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,50,295,295,1705,27.746230,2.177346e-04,0.091143,0.781984,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,256,50,295,295,1705,29.443669,1.472935e-04,0.078500,0.775809,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,256,50,295,295,1705,30.650774,1.115509e-04,0.038276,0.808565,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,256,50,295,295,1705,29.387531,1.492098e-04,0.092500,0.802390,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,256,50,295,295,1705,19.099166,1.594534e-03,0.670000,0.752450,0,-1.000000
ecg_100,ecg,DROP,512,2,1511,1511,489,34.350575,4.758750e-05,0.095000,0.937978,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,512,2,1511,1511,489,34.825041,4.266250e-05,0.087500,0.947375,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,512,2,1511,1511,489,40.175242,1.244590e-05,0.024500,0.943348,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,512,2,1511,1511,489,39.107938,1.591317e-05,0.031111,0.976373,0,-1.000000
ecg_100,ecg,IMP_FIRST_ORDER,512,2,1511,1511,489,39.107938,1.591317e-05,0.031111,0.976373,0,-1.000000
ecg_100,ecg,IMP_SECOND_ORDER,512,2,1511,1511,489,34.136347,4.999375e-05,0.110000,0.942543,0,-1.000000
ecg_100,ecg,IMP_WINDOWED_ENERGY,512,2,1511,1511,489,39.007077,1.628706e-05,0.025000,0.940126,0,-1.000000
ecg_100,ecg,IMP_COMPOSITE,512,2,1511,1511,489,38.927420,1.658855e-05,0.022500,0.951671,0,-1.000000
ecg_100,ecg,IMP_ADAPTIVE,512,2,1511,1511,489,38.780779,1.715823e-05,0.022500,0.948449,0,-1.000000
ecg_100,ecg,IMP_INTERP_ERROR,512,2,1511,1511,489,50.173689,1.245035e-06,0.005000,0.999195,0,-1.000000
ecg_100,ecg,IMP_INTERP_COMPOSITE,512,2,1511,1511,489,50.080822,1.271944e-06,0.005000,0.999195,0,-1.000000
ecg_100,ecg,IMP_VW_AREA,512,2,1511,1511,489,49.969861,1.304861e-06,0.005000,0.998389,0,-1.000000
ecg_100,ecg,IE_ORACLE_OFFLINE,512,2,1511,1511,489,53.596221,5.661458e-07,0.002500,1.000000,0,-1.000000
ecg_100,ecg,VW_ORACLE_OFFLINE,512,2,1511,1511,489,53.447248,5.859028e-07,0.002500,1.000000,0,-1.000000
ecg_100,ecg,LTTB_OFFLINE,512,2,1511,1511,489,36.668489,2.790625e-05,0.087500,0.976373,0,-1.000000
ecg_100,ecg,DROP,512,3,1178,1178,822,27.704843,2.198194e-04,0.185000,0.883743,0,-1.000000
ecg_100,ecg,DROP_MIDDLE,512,3,1178,1178,822,26.863159,2.668299e-04,0.208333,0.883743,0,-1.000000
ecg_100,ecg,DROP_LOW_VARIANCE,512,3,1178,1178,822,35.678778,3.504875e-05,0.034444,0.885085,0,-1.000000
ecg_100,ecg,LEGACY_IMPORTANCE,512,3,1178,1178,822,35.740427,3.455474e-05,0.035000,0.935562,0,-1.000000
